instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,16,112310.613512,112310.613512,112310.613512,112313.362694,112313.362694,112313.362718,0.000019,0.032587,0.000019,0.033505,1,50,3600.000000,0,0,0,GUROBI,1
1,None,16,112117.037230,112117.037230,112117.037230,112133.752777,112133.752777,112133.752777,0.000018,0.013423,0.014301,0.014663,1,84,3600.000000,0,0,0,GUROBI,1
2,None,16,111346.326155,111346.326155,111346.326155,111347.771320,111347.771320,111347.771320,0.000003,0.011731,0.012288,0.012729,1,57,3600.000000,0,0,0,GUROBI,1
3,None,16,111892.524886,111892.524886,111892.524886,111895.008383,111895.540983,111895.540983,0.000002,0.018255,0.018748,0.019219,1,98,3600.000000,0,0,0,GUROBI,1
4,None,16,111767.665539,111767.665539,111767.665539,111782.060763,111782.067554,111782.067554,0.000003,0.063359,0.063896,0.064368,1,97,3600.000000,0,0,0,GUROBI,1
5,None,16,111981.726700,111981.726700,111981.726700,112004.603337,112007.775777,112007.775777,0.000002,0.021215,0.021780,0.022201,1,98,3600.000000,0,0,0,GUROBI,1
6,None,16,112226.692094,112226.692094,112226.692094,112235.875266,112235.875266,112235.875266,0.000002,0.017434,0.018314,0.018700,1,75,3600.000000,0,0,0,GUROBI,1
7,None,16,112009.069605,112009.069605,112009.069605,112009.929810,112010.579054,112010.579054,0.000002,0.015746,0.016264,0.016683,1,58,3600.000000,0,0,0,GUROBI,1
8,None,16,111916.031012,111916.031012,111916.031012,111916.780194,111916.780194,111916.780194,0.000002,0.015986,0.016561,0.016954,1,52,3600.000000,0,0,0,GUROBI,1
9,None,16,112082.451303,112082.451303,112082.451303,112084.020834,112084.020834,112084.020834,0.000002,0.010824,0.011355,0.011763,1,49,3600.000000,0,0,0,GUROBI,1
10,None,16,112078.524411,112078.524411,112078.524411,112093.294842,112093.391346,112101.377241,0.000003,0.073924,0.075159,0.075597,3,122,3600.000000,0,0,0,GUROBI,1
