instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,4,291.089439,291.513165,291.385089,302.777281,307.000000,307.000000,0.807928,1.034258,1.091688,1.101274,35,423,3600.000000,4,6,6,GUROBI,1,0,0,0
1,New,4,290.418208,291.089330,290.687571,302.453579,306.000000,306.000000,0.143174,0.641964,0.683786,0.686757,24,356,3600.000000,4,3,5,GUROBI,1,0,0,0
2,New,4,290.380801,290.564606,290.564606,303.523244,306.000000,306.000000,0.130405,0.373574,1.114502,1.115786,571,2035,3600.000000,4,3,5,GUROBI,1,0,0,0
3,New,4,291.369283,291.945319,291.945319,304.061988,307.000000,307.000000,0.169021,0.298627,0.323417,0.323511,36,330,3600.000000,4,6,6,GUROBI,1,0,0,0
4,New,4,291.089439,291.886048,291.867965,304.815137,307.000000,307.000000,0.130329,0.307478,0.349527,0.351856,45,561,3600.000000,4,6,6,GUROBI,1,0,0,0
5,New,4,290.233206,290.433061,290.433061,301.231983,306.000000,306.000000,0.158519,0.258481,0.472524,0.480344,394,1410,3600.000000,4,6,6,GUROBI,1,0,0,0
6,New,4,291.035556,291.510382,291.510382,303.131914,307.000000,307.000000,0.145714,0.250502,0.448857,0.448957,457,1176,3600.000000,4,5,5,GUROBI,1,0,0,0
7,New,4,290.371736,290.954203,290.954203,302.846562,306.000000,306.000000,0.183350,0.379926,0.697074,0.697170,350,1273,3600.000000,4,4,5,GUROBI,1,0,0,0
8,New,4,289.374109,289.982390,289.982390,302.542649,306.000000,306.000000,0.143244,0.278562,0.306341,0.306433,24,393,3600.000000,4,6,6,GUROBI,1,0,0,0
9,New,4,291.243223,291.513165,291.485212,304.639717,307.000000,307.000000,0.154268,0.394577,0.446811,0.453537,27,341,3600.000000,4,6,6,GUROBI,1,0,0,0
10,New,4,290.915618,291.520351,291.520351,304.295306,307.000000,307.000000,0.133214,0.380576,0.417638,0.442871,25,330,3600.000000,4,6,6,GUROBI,1,0,0,0
