instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,4,197818.254988,200384.335637,199097.188785,389667.778066,405935.180000,405935.180000,0.941018,1.115545,1.701205,1.723739,488,3368,3600.000000,4,21,38,GUROBI,1,0,0,0
1,Farkas,4,201703.515638,204564.202803,202873.916101,397462.565931,407941.580000,407941.580000,0.029509,0.219378,0.406005,0.406149,88,1233,3600.000000,4,21,0,GUROBI,1,0,0,0
2,Farkas,4,199298.948957,200319.748957,199797.028957,383277.010381,405935.180000,405935.180000,0.026612,0.155412,0.673761,0.709653,341,2773,3600.000000,4,21,0,GUROBI,1,0,0,0
3,Farkas,4,191000.063312,193001.263126,191000.063312,414155.205737,419580.470000,419580.470000,0.025390,0.230484,0.388957,0.389113,49,912,3600.000000,4,21,0,GUROBI,1,0,0,0
4,Farkas,4,196893.419530,198741.068660,197684.118115,372707.460601,395788.790000,395788.790000,0.023510,0.299955,0.451624,0.487085,95,1026,3600.000000,4,21,0,GUROBI,1,0,0,0
5,Farkas,4,199593.681125,200614.481125,200248.939320,390913.557319,407941.580000,407941.580000,0.025165,0.220036,0.437957,0.438110,130,1686,3600.000000,4,21,0,GUROBI,1,0,0,0
6,Farkas,4,215313.318984,217859.202609,217229.122424,454049.285160,471133.510000,471133.510000,0.026340,0.209375,0.716842,0.733814,262,2070,3600.000000,4,21,0,GUROBI,1,0,0,0
7,Farkas,4,199363.535637,200384.335637,199831.402303,390886.650017,405935.180000,405935.180000,0.023036,0.230062,0.720572,0.720717,341,2409,3600.000000,4,21,0,GUROBI,1,0,0,0
8,Farkas,4,201439.395422,201981.695422,201668.470422,389278.345444,405935.180000,405935.180000,0.024726,0.262979,0.384999,0.406766,103,1113,3600.000000,4,21,0,GUROBI,1,0,0,0
9,Farkas,4,205462.582549,209422.582549,207949.648426,447660.819399,461554.710000,461554.710000,0.028803,0.212611,0.778064,0.806966,298,2917,3600.000000,4,21,0,GUROBI,1,0,0,0
10,Farkas,4,198114.594988,200384.335637,199372.922087,379360.178189,405935.180000,405935.180000,0.022816,0.173996,0.648734,0.656563,255,2272,3600.000000,4,21,0,GUROBI,1,0,0,0
