instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,4,95919464.000000,95919464.000000,95919464.000000,106929683.664870,106940226.000000,106940226.000000,0.000002,0.133625,0.139999,0.140118,7,361,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,4,88898464.058106,88898464.058106,88898464.058106,98489107.620045,98517909.012652,98525704.600000,0.000001,0.145768,0.153857,0.153978,7,355,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,4,81931006.639992,81931006.639992,81931006.639992,90014613.181489,90125069.133929,90125069.133929,0.000002,0.161491,0.176135,0.180324,13,533,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,4,65420386.561731,65420386.561731,65420386.561731,71658705.997415,71695444.138889,71695444.138889,0.000003,0.202621,0.217723,0.220982,13,500,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,4,69041624.025389,69041624.025389,69041624.025389,73571935.793794,73909754.319444,73909754.319444,0.000002,0.206164,0.213637,0.217243,9,570,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,4,57495764.773223,57495764.773223,57495764.773223,62242804.808388,62478249.033333,62478249.033333,0.000002,0.153015,0.160015,0.164241,15,396,3600.000000,0,0,0,GUROBI,1,0,0,0
6,None,4,80924181.785825,80924181.785825,80924181.785825,86582957.508309,86645034.539216,86645034.539216,0.000001,0.122756,0.128567,0.130700,7,406,3600.000000,0,0,0,GUROBI,1,0,0,0
7,None,4,72847462.123468,72847462.123468,72847462.123468,79471674.482012,79513927.472222,79513927.472222,0.000002,0.140960,0.146746,0.150683,14,450,3600.000000,0,0,0,GUROBI,1,0,0,0
8,None,4,96354868.243651,96354868.243651,96354868.243651,107116994.228720,107300453.500000,107300453.500000,0.000004,0.146795,0.159916,0.167489,18,518,3600.000000,0,0,0,GUROBI,1,0,0,0
9,None,4,86610236.993079,86610236.993079,86610236.993079,93733937.661217,93812715.892857,93812715.892857,0.000004,0.147592,0.154038,0.159138,9,453,3600.000000,0,0,0,GUROBI,1,0,0,0
10,None,4,75423281.333333,75423281.333333,75423281.333333,81937083.559463,82610880.547619,82610880.547619,0.000003,0.118989,0.162717,0.175096,49,721,3600.000000,0,0,0,GUROBI,1,0,0,0
