instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,4,291.089439,291.513165,291.385089,302.777281,307.000000,307.000000,0.150985,0.302145,0.332137,0.336646,35,423,3600.000000,4,6,6,GUROBI,1,0,0,0
1,New,4,291.089439,291.513165,291.383780,303.984412,307.000000,307.000000,0.183800,0.399354,0.445161,0.445254,84,666,3600.000000,4,6,6,GUROBI,1,0,0,0
2,New,4,289.336184,289.493723,289.493723,301.254756,307.000000,307.000000,0.156783,0.264601,0.303763,0.303851,49,464,3600.000000,4,4,6,GUROBI,1,0,0,0
3,New,4,291.089439,291.513165,291.513165,304.308454,307.000000,307.000000,0.140053,0.268352,0.438920,0.442726,250,783,3600.000000,4,6,6,GUROBI,1,0,0,0
4,New,4,291.089439,291.513165,291.383780,304.463462,307.000000,307.000000,0.137062,0.359489,0.379501,0.379592,19,263,3600.000000,4,6,6,GUROBI,1,0,0,0
5,New,4,291.089439,291.513165,291.513165,302.841203,307.000000,307.000000,0.160283,0.259786,0.287824,0.287911,42,390,3600.000000,4,5,6,GUROBI,1,0,0,0
6,New,4,291.089439,291.513165,291.513165,302.782901,307.000000,307.000000,0.141145,0.316306,0.362672,0.365111,32,345,3600.000000,4,6,6,GUROBI,1,0,0,0
7,New,4,284.310065,285.411345,285.411345,298.361719,306.000000,306.000000,0.151860,0.247379,0.458100,0.496610,474,2044,3600.000000,4,4,5,GUROBI,1,0,0,0
8,New,4,287.232033,288.821237,288.807715,300.085867,307.000000,307.000000,0.133716,0.278082,0.293791,0.309787,44,451,3600.000000,4,6,6,GUROBI,1,0,0,0
9,New,4,290.106961,291.243223,291.243223,302.075064,307.000000,307.000000,0.154884,0.259602,0.743468,0.769696,595,2361,3600.000000,4,6,6,GUROBI,1,0,0,0
10,New,4,283.737576,283.844805,283.844805,298.189028,307.000000,307.000000,0.149884,0.289698,0.355245,0.355336,94,1093,3600.000000,4,3,5,GUROBI,1,0,0,0
