instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,16,20146.761297,20163.840931,20158.170836,20872.310928,21166.000000,21166.000000,0.958461,0.992092,0.958461,0.992707,2,185,3600.000000,17,3,14,GUROBI,1,10,0,0
1,Farkas,16,20575.842368,20605.836016,20605.836016,21166.000000,22341.998854,22341.998854,0.027862,0.059735,0.225855,0.226196,522,1778,3600.000000,17,3,0,GUROBI,1,10,0,0
2,Farkas,16,108223.486447,108223.486447,108223.486447,111946.750000,112378.000000,112382.000000,0.034542,0.059490,0.515536,0.515618,2072,9651,3600.000000,17,3,0,GUROBI,1,10,0,0
3,Farkas,16,19097.736413,19101.926412,19097.736413,20446.462222,21166.000000,21166.000000,0.027557,0.089997,0.097118,0.097940,12,244,3600.000000,17,3,0,GUROBI,1,0,0,10
4,Farkas,16,19671.853411,19676.225584,19672.752239,20547.879038,21165.998966,21165.998966,0.025668,0.057033,0.064621,0.064916,23,305,3600.000000,17,3,0,GUROBI,1,10,0,0
5,Farkas,16,40503.957743,40601.321316,40503.957743,44494.000000,44494.000000,44494.000000,0.027258,0.063202,0.063502,0.063762,1,150,3600.000000,17,3,0,GUROBI,1,0,0,10
6,Farkas,16,20222.664196,20264.783944,20222.664196,21165.999261,21165.999261,21165.999261,0.026225,0.070271,0.072619,0.072897,9,148,3600.000000,17,3,0,GUROBI,1,0,0,10
7,Farkas,16,24227.923298,24472.337489,24394.539839,25343.625089,25718.000000,25718.000000,0.032581,0.088571,0.297597,0.297847,564,2528,3600.000000,17,3,0,GUROBI,1,10,0,0
8,Farkas,16,19095.509084,19099.516909,19095.509084,20222.524444,20771.000000,20771.000000,0.031102,0.083437,0.162875,0.163320,325,1194,3600.000000,17,3,0,GUROBI,1,10,0,0
9,Farkas,16,19422.010604,19425.654082,19422.010604,21166.000000,21166.000000,21166.000000,0.031408,0.065566,0.065838,0.066090,1,148,3600.000000,17,3,0,GUROBI,1,10,0,0
