instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,4,20146.761297,20163.257804,20163.257804,20872.310921,21166.000000,21166.000000,0.482732,0.560326,0.482732,0.560968,2,236,3600.000000,4,3,14,GUROBI,1,0,0,0
1,New,4,20575.842368,20605.836016,20605.836016,21166.000000,22341.998854,22341.998854,0.101027,0.194645,0.349704,0.349981,522,1778,3600.000000,47,1,12,GUROBI,1,45,0,0
2,New,4,108223.486447,108530.207435,108530.207435,111946.750000,112378.000000,112382.000000,0.120857,0.150262,0.665701,0.665780,2072,9651,3600.000000,47,1,12,GUROBI,1,45,0,0
3,New,4,19097.736413,19805.857753,19780.444716,20050.390578,21166.000000,21166.000000,0.285920,0.360256,0.380917,0.381164,32,305,3600.000000,30,14,14,GUROBI,1,28,0,0
4,New,4,19671.853411,19671.853411,19671.853411,20547.879038,21165.998966,21165.998966,0.475379,0.547159,0.563617,0.568811,27,322,3600.000000,45,17,17,GUROBI,1,43,0,0
5,New,4,40503.957743,40601.321316,40601.321316,44494.000000,44494.000000,44494.000000,0.280733,0.319152,0.319464,0.319744,1,150,3600.000000,55,7,15,GUROBI,1,53,0,0
6,New,4,20222.664196,20252.657844,20252.657844,21165.999261,21165.999261,21165.999261,0.086704,0.147768,0.153080,0.153358,9,148,3600.000000,38,1,16,GUROBI,1,36,0,0
7,New,4,24227.923298,24625.786136,24625.786136,25343.625089,25718.000000,25718.000000,0.044228,0.127619,0.403225,0.403479,564,2528,3600.000000,4,3,16,GUROBI,1,0,0,0
8,New,4,19095.509084,19095.509084,19095.509084,20222.524444,20771.000000,20771.000000,0.061898,0.114990,0.194227,0.194709,325,1194,3600.000000,24,1,15,GUROBI,1,22,0,0
9,New,4,19422.010604,19422.010604,19422.010604,21166.000000,21166.000000,21166.000000,0.102782,0.170157,0.170436,0.170700,1,148,3600.000000,45,1,16,GUROBI,1,43,0,0
