instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,7155.000000,7215.000000,7215.000000,7480.630048,7615.000000,7615.000000,2.162061,4.870061,11.906061,11.930061,231,8171,300.000000,4,17,CBC,1
1,New,4,7165.000000,7206.000000,7197.455700,7404.598700,7613.000000,7613.000000,2.599610,5.603610,10.167610,10.187610,158,5328,300.000000,4,21,CBC,1
2,New,4,7149.000000,7210.000000,7199.464286,7463.756376,7594.000000,7594.000000,2.919519,5.679519,16.467519,16.495519,394,9999,300.000000,4,23,CBC,1
3,New,4,7140.250000,7145.250000,7145.250000,7428.861210,7594.000000,7594.000000,3.139611,5.547611,12.019611,12.039611,195,6475,300.000000,4,26,CBC,1
4,New,4,7141.916667,7154.083333,7154.083333,7410.805661,7616.000000,7616.000000,2.456713,6.120713,20.592713,20.632713,608,15028,300.000000,4,21,CBC,1
5,New,4,7160.750000,7166.500000,7166.500000,7481.579412,7633.000000,7633.000000,4.847061,9.483061,22.467061,22.511061,333,10667,300.000000,4,41,CBC,1
6,New,4,7126.750000,7138.000000,7138.000000,7463.328645,7574.000000,7574.000000,5.359713,9.639713,22.039713,22.075713,248,10169,300.000000,4,44,CBC,1
7,New,4,7162.750000,7281.680000,7223.005384,7457.002978,7621.000000,7621.000000,6.060335,10.628335,23.284335,23.324335,298,9663,300.000000,4,55,CBC,1
8,New,4,7153.750000,7154.250000,7154.250000,7399.904863,7604.000000,7604.000000,3.711936,7.315936,16.543936,16.575936,286,8411,300.000000,4,31,CBC,1
9,New,4,7157.750000,7161.500000,7161.500000,7433.540383,7596.000000,7596.000000,2.666330,6.010330,18.366330,18.398330,469,13199,300.000000,4,21,CBC,1
10,New,4,7164.500000,7171.750000,7171.750000,7416.139926,7619.000000,7619.000000,3.154382,7.446382,16.198382,16.234382,271,8291,300.000000,4,26,CBC,1
