instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,4,20430947.618854,20430947.618854,20430947.618854,20733951.066193,20740487.254133,20740508.086308,0.000027,0.176883,0.192387,0.204551,23,809,3600.000000,0,0,0,GUROBI,1
1,None,4,329302.986072,329302.986072,329302.986072,572760.641803,586268.448854,586268.448854,0.000001,0.127563,0.144322,0.146932,32,501,3600.000000,0,0,0,GUROBI,1
2,None,4,4910741.382501,4910741.382501,4910741.382501,5071863.702023,5077155.704989,5077155.704989,0.000003,0.097211,0.115099,0.115188,34,534,3600.000000,0,0,0,GUROBI,1
3,None,4,9844674.412797,9844674.412797,9844674.412797,10147120.639430,10153512.765121,10154248.975286,0.000004,0.108041,0.112707,0.124500,27,557,3600.000000,0,0,0,GUROBI,1
4,None,4,4945399.128539,4945399.128539,4945399.128539,5164741.540677,5165991.075485,5166113.182512,0.000003,0.111411,0.117184,0.117925,13,405,3600.000000,0,0,0,GUROBI,1
5,None,4,7243389.362048,7243389.362048,7243389.362048,7462660.578243,7463451.393919,7463451.393919,0.000004,0.062022,0.064463,0.064560,1,328,3600.000000,0,0,0,GUROBI,1
6,None,4,2977674.841723,2977674.841723,2977674.841723,3217116.894419,3217203.085238,3217300.355105,0.000004,0.118511,0.119749,0.120483,6,378,3600.000000,0,0,0,GUROBI,1
7,None,4,10134079.835213,10134079.835213,10134079.835213,10409061.081515,10414076.507671,10414242.372753,0.000003,0.117978,0.128776,0.134279,31,440,3600.000000,0,0,0,GUROBI,1
8,None,4,9977515.986791,9977515.986791,9977515.986791,10234482.891790,10239261.451267,10239261.451267,0.000004,0.112706,0.120135,0.120769,12,366,3600.000000,0,0,0,GUROBI,1
9,None,4,6239647.278066,6239647.278066,6239647.278066,6440364.655624,6447209.380400,6447209.380400,0.000004,0.101685,0.110862,0.112323,20,382,3600.000000,0,0,0,GUROBI,1
10,None,4,5798430.860927,5798430.860927,5798430.860927,6020162.040310,6023661.591667,6023925.757642,0.000003,0.139417,0.189767,0.193211,89,916,3600.000000,0,0,0,GUROBI,1
