instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,4,7579621.830870,7579664.032772,7579664.032747,7580208.169430,7580504.982025,7581123.423074,1.488065,2.294729,14.627858,14.630360,2784,37100,3600.000000,4,8,64,GUROBI,1,0,0,0
1,Old,4,7579376.877445,7579419.698808,7579419.698808,7579850.998862,7580372.181317,7581001.986450,0.732810,1.453073,22.288535,22.291094,6532,68174,3600.000000,4,43,0,GUROBI,1,0,0,0
2,Old,4,7579645.846290,7579685.861773,7579685.861773,7580240.171695,7580585.254901,7581199.663500,0.762859,1.449059,28.435824,28.438594,8695,99051,3600.000000,4,43,0,GUROBI,1,0,0,0
3,Old,4,7579546.834520,7579588.825475,7579549.898690,7580010.451486,7580519.575800,7581220.526957,1.340324,1.942738,74.896517,74.900085,14472,178420,3600.000000,4,37,0,GUROBI,1,0,0,0
4,Old,4,7579003.191350,7579047.328087,7579047.328087,7579576.938307,7580077.255668,7580750.355713,0.485906,1.167922,25.367853,25.371252,6585,70752,3600.000000,4,8,0,GUROBI,1,0,0,0
5,Old,4,7579301.100596,7579343.555610,7579343.394709,7579913.464243,7580080.665320,7580672.761557,0.704123,1.543053,8.981837,8.982070,2016,18708,3600.000000,4,32,0,GUROBI,1,0,0,0
6,Old,4,7579569.421042,7579611.540338,7579606.733580,7580059.653661,7580594.213261,7580968.358089,0.571506,1.633888,75.804661,75.809205,19022,233113,3600.000000,4,6,0,GUROBI,1,0,0,0
7,Old,4,7579042.656024,7579085.808114,7579085.808116,7579497.514061,7579910.948379,7580594.446689,0.865263,1.471175,26.222763,26.225368,8963,82756,3600.000000,4,38,0,GUROBI,1,0,0,0
8,Old,4,7579457.773748,7579499.735278,7579499.735278,7579914.311305,7580164.081391,7580775.389955,0.518195,1.126567,20.724265,20.727904,5655,57133,3600.000000,4,10,0,GUROBI,1,0,0,0
9,Old,4,7579510.019558,7579552.048715,7579552.048715,7580029.046299,7580313.198582,7580996.151702,0.472626,1.204459,29.099260,29.102489,8591,94551,3600.000000,4,5,0,GUROBI,1,0,0,0
10,Old,4,7579437.598327,7579480.734830,7579480.734832,7580155.167645,7580372.060786,7581094.022315,0.556563,1.313434,14.856170,14.858073,3394,38556,3600.000000,4,7,0,GUROBI,1,0,0,0
