instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,16,10482.795280,10609.560145,10595.690820,10595.690820,10787.285670,100000000000000007629769841091887003294964970946560.000000,7.351848,7.375848,7.351848,307.383848,60802,379734,300.000000,17,12,CBC,1
1,Farkas,16,9214.510638,9248.736771,9214.510638,9270.876467,9672.839078,10887.758180,0.210120,0.786120,300.522120,300.526120,58554,381085,300.000000,17,12,CBC,1
2,Farkas,16,733.710951,785.501667,733.710951,822.334554,1212.152655,2095.300235,0.166681,1.454681,300.490681,300.502681,63194,425474,300.000000,17,12,CBC,1
3,Farkas,16,0.000221,0.000222,0.000221,0.000221,0.000240,0.000240,0.178165,0.430165,1.158165,1.162165,124,938,300.000000,17,12,CBC,1
4,Farkas,16,10611.255450,10665.460650,10617.326118,10685.529742,11048.167834,12099.892379,0.143160,0.775160,300.399160,300.403160,47073,297587,300.000000,17,12,CBC,1
5,Farkas,16,9257.111080,9259.043954,9257.111080,9327.744466,9685.304410,10661.178971,0.169083,0.601083,300.477083,300.481083,55265,368340,300.000000,17,12,CBC,1
6,Farkas,16,5968.004719,5968.004719,5968.004719,6035.811601,6534.644635,7950.621842,0.225786,0.977786,300.561786,300.569786,61714,402865,300.000000,17,12,CBC,1
7,Farkas,16,10524.745038,10620.947058,10602.137087,10620.046925,11041.758354,12465.081281,0.160194,0.772194,300.368194,300.376194,39512,250148,300.000000,17,12,CBC,1
8,Farkas,16,3761.157190,3784.061026,3761.157190,3813.004623,4258.955030,4703.892399,0.223058,1.043058,300.591058,300.595058,66334,423748,300.000000,17,12,CBC,1
9,Farkas,16,820.684399,887.122208,833.142370,910.089706,1252.503777,2253.376609,0.147174,1.319174,300.431174,300.443174,47536,300259,300.000000,17,12,CBC,1
10,Farkas,16,1724.850436,1817.258381,1728.554320,1830.222821,2205.410571,3787.102166,0.145308,1.017308,300.417308,300.425308,47388,299310,300.000000,17,12,CBC,1
