instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,4,14274.102667,14279.427542,14277.756365,15771.847217,16029.692681,16029.692681,3.814052,4.670595,4.939568,4.949004,38,4129,3600.000000,4,47,47,GUROBI,1,0,0,0
1,New,4,14274.102667,14278.847012,14277.503516,15455.522633,16029.692681,16029.692681,3.307087,4.160810,4.458321,4.458517,53,4297,3600.000000,4,47,47,GUROBI,1,0,0,0
2,New,4,14274.102667,14278.884957,14278.884957,15687.751745,16029.692681,16029.692681,4.001373,4.850489,5.109562,5.147553,49,4085,3600.000000,4,50,50,GUROBI,1,1,0,0
3,New,4,14274.102667,14279.427542,14274.103435,15694.169990,16097.811181,16097.811181,4.106998,4.818959,5.030066,5.030271,41,3372,3600.000000,4,47,47,GUROBI,1,0,0,0
4,New,4,14274.102667,14279.427542,14278.636551,15322.260690,16029.692681,16029.692681,3.151701,3.886155,4.268653,4.364727,64,5644,3600.000000,4,47,47,GUROBI,1,1,0,0
5,New,4,14274.102667,14313.953401,14304.401814,15318.517296,16029.692681,16029.692681,4.280889,4.947801,5.226716,5.290309,56,4224,3600.000000,4,47,47,GUROBI,1,0,0,0
6,New,4,14358.428004,14575.321818,14526.084710,15724.549985,16117.809046,16117.809046,6.581326,7.400064,7.560261,7.605798,38,3390,3600.000000,4,47,47,GUROBI,1,0,0,0
7,New,4,14274.102667,14279.427542,14279.281515,15698.911285,16121.302681,16121.302681,3.551853,4.570616,4.775037,4.799736,32,4100,3600.000000,4,47,47,GUROBI,1,1,0,0
8,New,4,14274.102667,14279.427542,14275.345958,15667.574255,16029.692681,16029.692681,3.727176,4.504161,4.620482,4.635686,37,2963,3600.000000,4,47,47,GUROBI,1,0,0,0
9,New,4,14274.102667,14279.427542,14279.424000,15367.602423,16029.692681,16029.692681,3.563433,4.115643,4.414516,4.506644,60,4569,3600.000000,4,47,47,GUROBI,1,0,0,0
10,New,4,14274.102667,14278.084046,14278.084046,15742.192106,16029.692681,16029.692681,2.105585,3.175410,3.296046,3.378641,32,4517,3600.000000,4,47,47,GUROBI,1,2,0,0
