instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,4,0.000681,0.001148,0.000738,0.144169,0.149990,0.150003,0.578841,1.600351,2.378535,3.057228,1363,18263,3600.000000,4,13,171,GUROBI,1,0,0,0
1,New,4,0.000685,0.001459,0.000857,0.142969,0.149998,0.150003,0.547117,1.306686,5.569135,5.778495,1179,17254,3600.000000,4,11,171,GUROBI,1,0,0,0
2,New,4,0.000741,0.001826,0.000816,0.138252,0.149988,0.150003,0.550818,1.570247,5.800277,6.164899,1843,24761,3600.000000,4,6,172,GUROBI,1,0,0,0
3,New,4,0.000685,0.001152,0.000739,0.140333,0.150001,0.150006,0.748288,1.518727,7.390801,7.798289,1545,24560,3600.000000,4,14,171,GUROBI,1,0,0,0
4,New,4,0.000681,0.001148,0.000688,0.137431,0.149985,0.149999,0.660095,1.207535,6.886356,6.886500,1610,21848,3600.000000,4,15,171,GUROBI,1,0,0,0
5,New,4,0.000680,0.001147,0.000732,0.139008,0.149990,0.150003,0.569540,1.263409,6.032380,6.145291,1857,27986,3600.000000,4,13,170,GUROBI,1,0,0,0
6,New,4,0.000679,0.001148,0.000825,0.141354,0.149991,0.149999,0.738100,1.422003,2.308708,2.966932,1305,16433,3600.000000,4,17,171,GUROBI,1,0,0,0
7,New,4,0.000702,0.002339,0.000862,0.138813,0.149989,0.150003,0.736235,1.423591,3.841414,4.545203,2461,31511,3600.000000,4,9,171,GUROBI,1,0,0,0
8,New,4,0.000688,0.001826,0.000746,0.137776,0.150003,0.150003,0.569843,1.217909,6.242463,6.649371,1665,22844,3600.000000,4,8,172,GUROBI,1,0,0,0
9,New,4,0.000685,0.001457,0.000707,0.134418,0.150003,0.150003,0.486626,0.964316,5.892746,5.892875,1628,21651,3600.000000,4,5,171,GUROBI,1,0,0,0
10,New,4,0.000695,0.001931,0.000774,0.138718,0.149988,0.150003,0.493735,1.368174,6.578824,6.871950,1552,29474,3600.000000,4,5,172,GUROBI,1,0,0,0
