instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,4,New,4,0.000681,0.001148,0.000738,0.139403,0.149990,0.150003,0.583561,1.197836,2.371226,2.577829,1454,17364,3600.000000,4,13,171,GUROBI,1,0,0,0
2,4,Farkas,4,0.000689,0.001148,0.000746,0.139662,0.150028,0.150038,0.032078,0.565815,4.426700,4.822175,1661,22039,3600.000000,4,13,0,GUROBI,1,0,0,0
5,4,Farkas,4,0.000697,0.001152,0.000752,0.135132,0.152186,0.152195,0.038876,1.035204,6.125228,6.125377,1427,25478,3600.000000,4,13,0,GUROBI,1,0,0,0
6,4,Farkas,4,0.000689,0.001152,0.000746,0.136593,0.150086,0.150100,0.029996,0.594617,6.298711,6.298846,2760,37022,3600.000000,4,13,0,GUROBI,1,0,0,0
7,4,Farkas,4,0.000685,0.001152,0.000742,0.139066,0.151950,0.151956,0.036127,0.776274,6.272354,6.688015,1743,24038,3600.000000,4,13,0,GUROBI,1,0,0,0
9,4,Farkas,4,0.000683,0.001148,0.000739,0.126869,0.151943,0.151956,0.038726,1.351160,16.087512,16.087651,2281,36461,3600.000000,4,13,0,GUROBI,1,0,0,0
10,4,Farkas,4,0.000685,0.001148,0.000742,0.140432,0.150013,0.150018,0.031493,1.243811,2.200628,5.117278,1482,20752,3600.000000,4,13,0,GUROBI,1,0,0,0
12,4,Farkas,4,0.000685,0.001152,0.000741,0.111862,0.151947,0.151956,0.040134,0.638824,7.302412,7.302551,2624,36860,3600.000000,4,13,0,GUROBI,1,0,0,0
15,4,Farkas,4,0.000685,0.001152,0.000742,0.146245,0.151947,0.151956,0.036168,1.270236,3.450013,3.450144,1769,23100,3600.000000,4,13,0,GUROBI,1,0,0,0
16,4,Farkas,4,0.000678,0.001148,0.000734,0.135440,0.148040,0.148049,0.038037,0.980165,5.231249,5.697895,1654,25942,3600.000000,4,13,0,GUROBI,1,0,0,0
17,4,Farkas,4,0.000689,0.001156,0.000746,0.140554,0.150013,0.150028,0.036758,0.527664,3.285708,3.408138,1607,22596,3600.000000,4,13,0,GUROBI,1,0,0,0
21,4,Farkas,4,0.000685,0.001148,0.000742,0.140893,0.150065,0.150065,0.036001,1.095902,3.530883,3.606836,1727,24253,3600.000000,4,13,0,GUROBI,1,0,0,0
26,4,Farkas,4,0.000689,0.001152,0.000746,0.141376,0.149994,0.150003,0.032544,0.816559,1.865420,1.958208,1157,15644,3600.000000,4,13,0,GUROBI,1,0,0,0
28,4,Farkas,4,0.000688,0.001148,0.000744,0.118384,0.150134,0.150143,0.033965,1.154959,5.982219,5.982349,2583,36809,3600.000000,4,13,0,GUROBI,1,0,0,0
31,4,Farkas,4,0.000681,0.001152,0.000738,0.143246,0.150009,0.150022,0.036373,0.766999,3.374799,3.646785,1088,17345,3600.000000,4,13,0,GUROBI,1,0,0,0
34,4,Farkas,4,0.000685,0.001148,0.000742,0.141358,0.151922,0.151934,0.035874,0.893457,5.949597,6.520106,1416,24036,3600.000000,4,13,0,GUROBI,1,0,0,0
35,4,Farkas,4,0.000686,0.001148,0.000742,0.126176,0.150389,0.150398,0.038879,1.189571,6.593382,6.593519,2497,36418,3600.000000,4,13,0,GUROBI,1,0,0,0
36,4,Farkas,4,0.000691,0.001148,0.000747,0.121519,0.150145,0.150159,0.030440,1.066778,13.537460,13.537604,3956,58283,3600.000000,4,13,0,GUROBI,1,0,0,0
37,4,Farkas,4,0.000681,0.001152,0.000738,0.139231,0.149996,0.150010,0.036681,0.744904,1.781856,2.203392,1268,16431,3600.000000,4,13,0,GUROBI,1,0,0,0
38,4,Farkas,4,0.000684,0.001144,0.000740,0.113928,0.149990,0.150003,0.038811,0.841604,5.706548,5.706679,2725,37039,3600.000000,4,13,0,GUROBI,1,0,0,0
40,4,Farkas,4,0.000696,0.001156,0.000752,0.123660,0.150136,0.150151,0.032861,1.032191,10.995063,11.499454,1914,35242,3600.000000,4,13,0,GUROBI,1,0,0,0
