instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,3,New,4,0.000681,0.001148,0.000738,0.136476,0.149991,0.150003,0.579705,1.630260,11.921540,11.921680,2841,39107,3600.000000,4,13,171,GUROBI,1,0,0,0
3,3,Farkas,4,0.000689,0.001148,0.000744,0.134769,0.150054,0.150065,0.037004,1.182246,10.388250,12.101476,1088,18513,3600.000000,4,13,0,GUROBI,1,0,0,0
4,3,Farkas,4,0.000681,0.001140,0.000738,0.138028,0.149971,0.149979,0.030757,1.445291,13.291316,14.038972,2295,30895,3600.000000,4,13,0,GUROBI,1,0,0,0
7,3,Farkas,4,0.000709,0.001164,0.000763,0.129292,0.150327,0.150330,0.037156,2.116369,9.406986,9.407133,2144,35619,3600.000000,4,13,0,GUROBI,1,0,0,0
8,3,Farkas,4,0.000705,0.001164,0.000759,0.134817,0.157815,0.157815,0.036743,1.306749,9.988901,9.989044,1779,27901,3600.000000,4,13,0,GUROBI,1,0,0,0
16,3,Farkas,4,0.000697,0.001164,0.000754,0.145548,0.157804,0.157815,0.035839,1.331970,11.794244,11.794388,2742,47027,3600.000000,4,13,0,GUROBI,1,0,0,0
20,3,Farkas,4,0.000695,0.001164,0.000767,0.125164,0.150129,0.150143,0.038355,2.171513,8.330178,8.330319,1891,27998,3600.000000,4,13,0,GUROBI,1,0,0,0
21,3,Farkas,4,0.000697,0.001164,0.000754,0.135134,0.150003,0.150003,0.036550,1.002937,8.563768,8.623587,1257,18927,3600.000000,4,13,0,GUROBI,1,0,0,0
22,3,Farkas,4,0.000681,0.001148,0.000738,0.148743,0.157490,0.157503,0.036822,1.643810,3.321862,4.219220,1284,17809,3600.000000,4,13,0,GUROBI,1,0,0,0
26,3,Farkas,4,0.000726,0.001171,0.000780,0.137024,0.150664,0.150675,0.037830,0.987516,6.224762,6.605688,3034,39072,3600.000000,4,13,0,GUROBI,1,0,0,0
