instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,0,New,16,0.000681,0.001713,0.001139,0.136918,0.149988,0.150003,5.682059,6.736722,8.346619,11.017351,2851,31682,3600.000000,16,42,171,GUROBI,1,2,0,0
1,0,Farkas,16,0.000681,0.001713,0.001139,0.139094,0.150003,0.150004,0.199309,1.400159,7.248431,7.914397,1116,17678,3600.000000,16,42,0,GUROBI,1,2,0,0
2,0,Farkas,16,0.000902,0.001932,0.001359,0.139666,0.150112,0.150124,0.225587,0.958194,6.082493,6.530565,1658,22851,3600.000000,16,42,0,GUROBI,1,2,0,0
3,0,Farkas,16,0.000681,0.001713,0.001139,0.136918,0.149988,0.150003,0.200752,0.866030,2.006794,5.435501,2851,31682,3600.000000,16,42,0,GUROBI,1,2,0,0
4,0,Farkas,16,0.000682,0.001713,0.001140,0.112822,0.149984,0.149984,0.180193,1.143853,9.469442,9.469583,1513,25740,3600.000000,16,42,0,GUROBI,1,2,0,0
5,0,Farkas,16,0.000681,0.001713,0.001138,0.139338,0.150003,0.150003,0.195033,1.006044,6.491282,7.082438,1533,20632,3600.000000,16,42,0,GUROBI,1,2,0,0
7,0,Farkas,16,0.003514,0.004543,0.003970,0.128975,0.151677,0.151690,0.213596,1.226293,4.664966,4.674028,1242,28102,3600.000000,16,42,0,GUROBI,1,2,0,0
8,0,Farkas,16,0.000681,0.001713,0.001138,0.139255,0.149993,0.150003,0.202116,0.982758,8.587051,8.695032,1320,18516,3600.000000,16,42,0,GUROBI,1,2,0,0
9,0,Farkas,16,0.000902,0.001933,0.001359,0.135922,0.150125,0.150132,0.206833,0.716470,6.087810,6.087947,2027,25609,3600.000000,16,42,0,GUROBI,1,2,0,0
11,0,Farkas,16,0.007643,0.008277,0.007904,0.134598,0.151408,0.151408,0.269149,1.006833,2.697767,2.745781,795,15235,3600.000000,16,42,0,GUROBI,1,2,0,0
12,0,Farkas,16,0.000681,0.001713,0.001139,0.138488,0.149988,0.150003,0.200209,0.999294,7.757736,7.821111,1234,19736,3600.000000,16,42,0,GUROBI,1,2,0,0
13,0,Farkas,16,0.000683,0.001714,0.001140,0.127848,0.150039,0.150039,0.204007,1.728557,7.027405,8.100526,1789,27495,3600.000000,16,42,0,GUROBI,1,2,0,0
14,0,Farkas,16,0.000904,0.001934,0.001361,0.135930,0.150132,0.150145,0.219522,0.724703,6.035087,6.365106,1912,31217,3600.000000,16,42,0,GUROBI,1,2,0,0
15,0,Farkas,16,0.000682,0.001713,0.001139,0.110193,0.150008,0.150021,0.199467,0.900921,12.541884,12.542041,3323,45963,3600.000000,16,42,0,GUROBI,1,2,0,0
18,0,Farkas,16,0.000680,0.001711,0.001135,0.113381,0.149161,0.149169,0.226330,0.898878,1.031938,10.702854,897,21648,3600.000000,16,42,0,GUROBI,1,2,0,0
19,0,Farkas,16,0.001990,0.003016,0.002447,0.140505,0.151799,0.151799,0.215123,0.738799,5.235624,5.381289,1213,23968,3600.000000,16,42,0,GUROBI,1,2,0,0
20,0,Farkas,16,0.001988,0.003014,0.002442,0.140828,0.151329,0.151337,0.225068,0.798017,5.686515,5.803044,772,13193,3600.000000,16,42,0,GUROBI,1,2,0,0
21,0,Farkas,16,0.000681,0.001713,0.001137,0.124470,0.150003,0.150003,0.214348,1.285992,8.948336,9.784965,1417,29487,3600.000000,16,42,0,GUROBI,1,2,0,0
22,0,Farkas,16,0.000902,0.001933,0.001359,0.135080,0.149993,0.150003,0.226672,0.712178,5.852489,6.046514,2107,26594,3600.000000,16,42,0,GUROBI,1,2,0,0
23,0,Farkas,16,0.000681,0.001713,0.001138,0.140413,0.149995,0.150007,0.227576,1.049604,3.174531,3.348951,2170,25167,3600.000000,16,42,0,GUROBI,1,2,0,0
24,0,Farkas,16,0.000681,0.001713,0.001138,0.139377,0.149996,0.150007,0.200373,0.929719,3.740398,3.976901,1414,19374,3600.000000,16,42,0,GUROBI,1,2,0,0
26,0,Farkas,16,0.000902,0.001933,0.001359,0.135008,0.149995,0.150003,0.203484,0.798662,6.008441,6.008583,1966,25289,3600.000000,16,42,0,GUROBI,1,2,0,0
28,0,Farkas,16,0.000681,0.001713,0.001139,0.136918,0.149988,0.150003,0.200296,0.819360,1.720186,3.614087,2851,31682,3600.000000,16,42,0,GUROBI,1,2,0,0
29,0,Farkas,16,0.001774,0.002803,0.002229,0.144231,0.151419,0.151419,0.235294,1.004103,5.367323,5.553931,738,12231,3600.000000,16,42,0,GUROBI,1,2,0,0
31,0,Farkas,16,0.000681,0.001713,0.001138,0.134698,0.149994,0.150003,0.218043,0.764743,6.657138,6.657276,2492,29323,3600.000000,16,42,0,GUROBI,1,2,0,0
32,0,Farkas,16,0.000902,0.001933,0.001359,0.140027,0.150386,0.150387,0.181791,0.929777,5.363043,5.912807,2192,27780,3600.000000,16,42,0,GUROBI,1,2,0,0
33,0,Farkas,16,0.000680,0.001713,0.001136,0.139299,0.149964,0.149964,0.210711,0.949598,1.950304,3.718451,1996,22071,3600.000000,16,42,0,GUROBI,1,2,0,0
34,0,Farkas,16,0.000683,0.001714,0.001140,0.111210,0.149565,0.149576,0.219425,1.037324,14.503970,14.504104,2359,36273,3600.000000,16,42,0,GUROBI,1,2,0,0
35,0,Farkas,16,0.000681,0.001714,0.001139,0.138631,0.149991,0.150003,0.204764,0.898930,6.490766,6.490895,1342,20528,3600.000000,16,42,0,GUROBI,1,2,0,0
36,0,Farkas,16,0.000901,0.001932,0.001358,0.141061,0.150449,0.150455,0.202673,1.253982,3.230431,4.340200,1931,26537,3600.000000,16,42,0,GUROBI,1,2,0,0
37,0,Farkas,16,0.000683,0.001713,0.001140,0.116911,0.149988,0.150003,0.197592,1.030094,4.534106,5.200409,2472,39509,3600.000000,16,42,0,GUROBI,1,2,0,0
38,0,Farkas,16,0.000903,0.001934,0.001360,0.135656,0.150016,0.150021,0.215685,0.762568,1.948309,4.105654,2519,28554,3600.000000,16,42,0,GUROBI,1,2,0,0
40,0,Farkas,16,0.000647,0.001672,0.001104,0.099014,0.132791,0.132791,0.181971,1.343046,7.310571,7.310712,2388,38762,3600.000000,16,42,0,GUROBI,1,2,0,0
