instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,4,None,4,0.000681,0.000681,0.000681,0.143413,0.149989,0.150003,0.000003,0.916200,1.670396,2.681399,1821,20587,3600.000000,0,0,0,GUROBI,1,0,0,0
1,4,None,4,0.000680,0.000680,0.000680,0.140355,0.149992,0.150003,0.000002,0.714419,2.516038,2.851469,2082,25688,3600.000000,0,0,0,GUROBI,1,0,0,0
2,4,None,4,0.000688,0.000688,0.000688,0.133697,0.150002,0.150010,0.000002,0.531138,4.422298,4.624475,1603,22001,3600.000000,0,0,0,GUROBI,1,0,0,0
3,4,None,4,0.000679,0.000679,0.000679,0.137828,0.149986,0.149999,0.000002,0.675095,4.924281,4.924425,2011,27573,3600.000000,0,0,0,GUROBI,1,0,0,0
4,4,None,4,0.000679,0.000679,0.000679,0.139630,0.149985,0.149999,0.000002,0.667099,3.087711,3.108530,1795,27199,3600.000000,0,0,0,GUROBI,1,0,0,0
5,4,None,4,0.000685,0.000685,0.000685,0.139718,0.150006,0.150006,0.000002,0.717271,3.018262,3.407546,2183,33960,3600.000000,0,0,0,GUROBI,1,0,0,0
6,4,None,4,0.000688,0.000688,0.000688,0.139468,0.149990,0.150003,0.000003,0.728759,1.993451,2.255128,1555,20081,3600.000000,0,0,0,GUROBI,1,0,0,0
7,4,None,4,0.000858,0.000858,0.000858,0.129724,0.150003,0.150003,0.000003,0.882427,8.804914,9.100166,1219,21904,3600.000000,0,0,0,GUROBI,1,0,0,0
8,4,None,4,0.000685,0.000685,0.000685,0.142721,0.150003,0.150004,0.000002,0.818188,6.364460,6.364595,1915,30899,3600.000000,0,0,0,GUROBI,1,0,0,0
9,4,None,4,0.000685,0.000685,0.000685,0.136553,0.149991,0.150003,0.000003,0.564058,9.479101,9.520424,2717,39359,3600.000000,0,0,0,GUROBI,1,0,0,0
10,4,None,4,0.000681,0.000681,0.000681,0.139267,0.149762,0.149768,0.000001,0.791502,2.432903,2.577111,1719,20186,3600.000000,0,0,0,GUROBI,1,0,0,0
11,4,None,4,0.000681,0.000681,0.000681,0.138595,0.150003,0.150003,0.000002,0.670182,5.306565,5.306716,1740,26614,3600.000000,0,0,0,GUROBI,1,0,0,0
12,4,None,4,0.000681,0.000681,0.000681,0.135646,0.149992,0.150003,0.000003,0.915648,8.044656,8.278451,3392,40277,3600.000000,0,0,0,GUROBI,1,0,0,0
13,4,None,4,0.000680,0.000680,0.000680,0.141902,0.149996,0.150003,0.000002,0.816344,2.334450,4.890407,2021,24795,3600.000000,0,0,0,GUROBI,1,0,0,0
14,4,None,4,0.000685,0.000685,0.000685,0.138623,0.149991,0.150006,0.000003,0.676065,7.938187,8.084656,1357,22779,3600.000000,0,0,0,GUROBI,1,0,0,0
15,4,None,4,0.000685,0.000685,0.000685,0.140750,0.150006,0.150006,0.000002,1.061078,6.071563,6.391286,1449,20770,3600.000000,0,0,0,GUROBI,1,0,0,0
16,4,None,4,0.000681,0.000681,0.000681,0.138124,0.149989,0.150003,0.000002,0.686155,2.164182,2.882457,1856,26833,3600.000000,0,0,0,GUROBI,1,0,0,0
17,4,None,4,0.000681,0.000681,0.000681,0.138202,0.149999,0.149999,0.000002,0.871091,5.644598,5.644732,1014,15581,3600.000000,0,0,0,GUROBI,1,0,0,0
18,4,None,4,0.000681,0.000681,0.000681,0.137557,0.150000,0.150003,0.000002,0.746981,6.122604,6.122737,1228,21625,3600.000000,0,0,0,GUROBI,1,0,0,0
