instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,1,New,4,0.000681,0.001148,0.000738,0.139283,0.150002,0.150003,0.571232,1.197766,2.161626,2.826640,1530,19723,3600.000000,4,13,171,GUROBI,1,0,0,0
1,1,New,4,0.000681,0.001148,0.000738,0.139283,0.150002,0.150003,0.581098,1.208535,2.163423,2.826117,1530,19723,3600.000000,4,13,171,GUROBI,1,0,0,0
2,1,New,4,0.000681,0.001148,0.000779,0.137673,0.149992,0.150003,0.649451,1.237760,4.692186,4.799613,1660,20187,3600.000000,4,16,171,GUROBI,1,0,0,0
3,1,New,4,0.000681,0.001148,0.000749,0.138327,0.149989,0.150003,0.586472,1.213905,6.145060,6.292985,1601,30017,3600.000000,4,11,171,GUROBI,1,0,0,0
4,1,New,4,0.000681,0.001148,0.000738,0.139283,0.150002,0.150003,0.596773,1.226899,2.183918,2.858371,1530,19723,3600.000000,4,13,171,GUROBI,1,0,0,0
5,1,New,4,0.000792,0.001459,0.001130,0.137997,0.149993,0.150003,0.503751,1.039291,6.585011,6.585142,1301,20119,3600.000000,4,10,171,GUROBI,1,0,0,0
6,1,New,4,0.000681,0.001148,0.000738,0.139283,0.150002,0.150003,0.586165,1.227720,2.213401,2.903402,1530,19723,3600.000000,4,13,171,GUROBI,1,0,0,0
7,1,New,4,0.000681,0.001148,0.000736,0.137714,0.150003,0.150003,0.623529,1.184370,5.134237,5.134370,1243,19608,3600.000000,4,12,171,GUROBI,1,0,0,0
8,1,New,4,0.000681,0.001148,0.000738,0.139283,0.150002,0.150003,0.579159,1.222396,2.189904,2.861010,1530,19723,3600.000000,4,13,171,GUROBI,1,0,0,0
9,1,New,4,0.000681,0.001148,0.000738,0.139283,0.150002,0.150003,0.592578,1.223557,2.188309,2.857059,1530,19723,3600.000000,4,13,171,GUROBI,1,0,0,0
10,1,New,4,0.000681,0.001148,0.000734,0.137369,0.149994,0.149994,0.645954,1.181313,7.397323,7.397467,2310,34710,3600.000000,4,13,171,GUROBI,1,0,0,0
11,1,New,4,0.001118,0.001587,0.001305,0.140187,0.150204,0.150204,0.529250,1.186788,4.154065,4.572292,1036,14093,3600.000000,4,11,171,GUROBI,1,0,0,0
12,1,New,4,0.000681,0.001148,0.000737,0.136564,0.149996,0.150000,0.563869,1.156840,5.053204,5.225065,2311,30716,3600.000000,4,11,171,GUROBI,1,0,0,0
13,1,New,4,0.000792,0.001459,0.001092,0.140466,0.150440,0.150453,0.763959,1.584628,2.726258,3.029588,1257,16979,3600.000000,4,21,172,GUROBI,1,0,0,0
14,1,New,4,0.000792,0.001458,0.001180,0.137404,0.150445,0.150453,0.878223,1.306342,6.274295,6.368807,1407,21401,3600.000000,4,25,171,GUROBI,1,0,0,0
