instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,0,New,16,0.000681,0.001713,0.001139,0.136918,0.149988,0.150003,5.665968,7.252363,8.748732,11.844464,2851,31682,3600.000000,16,42,171,GUROBI,1,2,0,0
1,0,Old,16,0.000673,0.001696,0.001127,0.110441,0.149992,0.150003,2.978265,4.764102,12.283038,12.505939,2674,33460,3600.000000,16,56,0,GUROBI,1,2,0,0
2,0,Old,16,0.000681,0.001712,0.001135,0.138320,0.149752,0.149752,2.356782,3.344152,8.706689,8.877594,1055,16626,3600.000000,16,70,0,GUROBI,1,2,0,0
3,0,Old,16,0.000696,0.001727,0.001154,0.136944,0.150014,0.150014,2.474137,3.890446,9.764537,9.964934,1060,14443,3600.000000,16,61,0,GUROBI,1,2,0,0
4,0,Old,16,0.000680,0.001711,0.001132,0.135377,0.149107,0.149113,2.312178,2.973425,6.503757,7.354863,1814,24632,3600.000000,16,50,0,GUROBI,1,2,0,0
5,0,Old,16,0.000696,0.001727,0.001149,0.138997,0.150002,0.150003,2.719194,3.558516,5.043461,10.384606,1592,24317,3600.000000,16,56,0,GUROBI,1,2,0,0
6,0,Old,16,0.000680,0.001712,0.001140,0.135374,0.149991,0.149994,2.360246,3.562049,5.754300,6.167581,1478,22881,3600.000000,16,64,0,GUROBI,1,2,0,0
7,0,Old,16,0.000696,0.001727,0.001158,0.140832,0.150002,0.150017,2.704303,3.482109,8.542436,8.912431,1487,20749,3600.000000,16,73,0,GUROBI,1,2,0,0
8,0,Old,16,0.000681,0.001712,0.001138,0.140600,0.149983,0.149997,2.358971,3.799134,13.668309,13.668451,1662,23626,3600.000000,16,64,0,GUROBI,1,2,0,0
9,0,Old,16,0.000681,0.001712,0.001140,0.113160,0.149991,0.150003,2.238033,2.950059,14.801404,14.801542,3069,41759,3600.000000,16,67,0,GUROBI,1,2,0,0
10,0,Old,16,0.000681,0.001712,0.001140,0.139220,0.149988,0.149991,2.546493,3.196906,7.075421,7.075555,1196,16095,3600.000000,16,69,0,GUROBI,1,2,0,0
11,0,Old,16,0.000737,0.001768,0.001195,0.139276,0.151768,0.151783,2.584700,3.283595,9.180617,9.180754,1674,26044,3600.000000,16,70,0,GUROBI,1,2,0,0
12,0,Old,16,0.000677,0.001709,0.001133,0.137027,0.147762,0.147773,2.426555,3.316324,4.896771,5.220035,1845,20010,3600.000000,16,56,0,GUROBI,1,2,0,0
13,0,Old,16,0.000681,0.001712,0.001138,0.132840,0.149988,0.150003,2.480830,2.946202,9.898623,9.898756,4440,56707,3600.000000,16,66,0,GUROBI,1,2,0,0
14,0,Old,16,0.001398,0.002397,0.001856,0.129712,0.149994,0.150003,2.501567,3.327256,9.741366,9.741500,2562,39805,3600.000000,16,66,0,GUROBI,1,2,0,0
15,0,Old,16,0.000681,0.001713,0.001141,0.138067,0.150003,0.150003,2.897434,3.581440,6.535921,7.163643,1639,20671,3600.000000,16,65,0,GUROBI,1,2,0,0
16,0,Old,16,0.000681,0.001712,0.001137,0.138615,0.149989,0.150003,2.462291,3.144149,8.124925,8.548331,1281,23234,3600.000000,16,74,0,GUROBI,1,2,0,0
17,0,Old,16,0.000709,0.001741,0.001165,0.141293,0.149991,0.150003,2.587469,3.497545,3.932594,6.888981,3388,35417,3600.000000,16,65,0,GUROBI,1,2,0,0
18,0,Old,16,0.000680,0.001712,0.001129,0.132116,0.149976,0.149989,2.549422,2.940826,9.611333,9.611456,2695,40023,3600.000000,16,58,0,GUROBI,1,2,0,0
19,0,Old,16,0.000696,0.001727,0.001194,0.138188,0.150006,0.150017,2.285451,2.887840,7.423046,7.601255,2184,26323,3600.000000,16,69,0,GUROBI,1,2,0,0
20,0,Old,16,0.000696,0.001727,0.001155,0.140204,0.150452,0.150453,2.451558,3.159745,7.918911,8.457868,1245,17506,3600.000000,16,60,0,GUROBI,1,2,0,0
21,0,Old,16,0.000681,0.001671,0.001178,0.136088,0.150001,0.150003,3.057663,3.816795,5.297438,6.008550,2027,22006,3600.000000,16,65,0,GUROBI,1,2,0,0
22,0,Old,16,0.000680,0.001712,0.001141,0.142665,0.149977,0.149987,2.349247,3.635418,4.829518,5.310007,1524,15634,3600.000000,16,62,0,GUROBI,1,2,0,0
23,0,Old,16,0.000676,0.001713,0.001127,0.135117,0.147325,0.147333,2.440943,3.079604,4.796198,5.550161,1943,23035,3600.000000,16,62,0,GUROBI,1,2,0,0
24,0,Old,16,0.000696,0.001727,0.001153,0.138217,0.149999,0.150010,2.197530,3.009081,7.787543,8.233830,1228,18370,3600.000000,16,61,0,GUROBI,1,2,0,0
25,0,Old,16,0.000709,0.001741,0.001173,0.138338,0.150016,0.150030,2.427053,3.254549,4.766067,5.433456,1736,21002,3600.000000,16,59,0,GUROBI,1,2,0,0
26,0,Old,16,0.000696,0.001727,0.001154,0.137158,0.149988,0.150003,2.517715,3.536002,9.862963,9.962455,1207,18531,3600.000000,16,67,0,GUROBI,1,2,0,0
27,0,Old,16,0.000765,0.001795,0.001219,0.142618,0.150335,0.150335,3.020440,3.849054,4.960170,5.075691,821,11483,3600.000000,16,63,0,GUROBI,1,2,0,0
28,0,Old,16,0.000696,0.001727,0.001149,0.139180,0.149990,0.150003,2.649921,3.365958,5.748540,6.076216,1952,25804,3600.000000,16,64,0,GUROBI,1,2,0,0
29,0,Old,16,0.000678,0.001695,0.001133,0.116640,0.149990,0.150003,3.085453,4.088326,7.368306,8.214011,2609,35409,3600.000000,16,63,0,GUROBI,1,2,0,0
30,0,Old,16,0.000696,0.001727,0.001151,0.136499,0.150003,0.150015,2.428671,3.201239,9.778295,10.301341,2045,29930,3600.000000,16,70,0,GUROBI,1,2,0,0
31,0,Old,16,0.000674,0.001657,0.001133,0.108794,0.148162,0.148176,1.915308,2.770027,10.408645,10.408780,3000,49033,3600.000000,16,57,0,GUROBI,1,2,0,0
32,0,Old,16,0.000681,0.001713,0.001142,0.136088,0.149993,0.149999,3.114400,4.048538,11.251597,11.251728,2759,34612,3600.000000,16,68,0,GUROBI,1,2,0,0
33,0,Old,16,0.000696,0.001713,0.001129,0.137933,0.149996,0.150003,1.401207,2.641547,5.052491,5.053038,1602,20427,3600.000000,16,11,0,GUROBI,1,2,0,0
34,0,Old,16,0.000696,0.001727,0.001148,0.138304,0.149991,0.150003,2.344394,2.981519,10.122783,10.122917,2442,32015,3600.000000,16,64,0,GUROBI,1,2,0,0
35,0,Old,16,0.000681,0.001713,0.001140,0.139161,0.149989,0.150003,2.521184,3.869743,7.445036,7.776403,1392,17892,3600.000000,16,64,0,GUROBI,1,2,0,0
36,0,Old,16,0.000751,0.001782,0.001214,0.141450,0.150032,0.150035,2.398937,3.372787,5.045034,5.714586,942,17269,3600.000000,16,66,0,GUROBI,1,2,0,0
37,0,Old,16,0.000678,0.001695,0.001168,0.123634,0.149995,0.150003,2.010622,3.267391,12.908521,14.172451,3662,56618,3600.000000,16,55,0,GUROBI,1,2,0,0
38,0,Old,16,0.000680,0.001712,0.001137,0.135678,0.149979,0.149989,2.453696,3.680436,10.605237,11.319141,1914,27470,3600.000000,16,62,0,GUROBI,1,2,0,0
39,0,Old,16,0.000681,0.001712,0.001140,0.128741,0.149954,0.149968,2.596797,2.970728,10.825329,10.882459,3125,34588,3600.000000,16,57,0,GUROBI,1,2,0,0
40,0,Old,16,0.000681,0.001713,0.001138,0.137151,0.149619,0.149619,2.387630,3.335680,11.211637,11.797022,1357,20752,3600.000000,16,54,0,GUROBI,1,2,0,0
41,0,Old,16,0.000679,0.001713,0.001135,0.132436,0.148654,0.148663,2.231693,2.735462,5.151039,5.273208,1862,21263,3600.000000,16,59,0,GUROBI,1,2,0,0
42,0,Old,16,0.000696,0.001727,0.001155,0.138464,0.150004,0.150017,2.233780,3.004028,11.234667,11.234795,1707,29280,3600.000000,16,64,0,GUROBI,1,2,0,0
43,0,Old,16,0.000696,0.001732,0.001150,0.134947,0.149606,0.149619,3.719607,4.384579,10.777741,11.481495,1452,21078,3600.000000,16,56,0,GUROBI,1,2,0,0
44,0,Old,16,0.000696,0.001727,0.001151,0.136658,0.149996,0.150011,2.159897,3.062373,9.086587,9.086715,2547,33698,3600.000000,16,62,0,GUROBI,1,2,0,0
45,0,Old,16,0.000751,0.001783,0.001210,0.146129,0.150403,0.150411,2.425914,3.621219,4.292756,4.445866,563,8038,3600.000000,16,70,0,GUROBI,1,2,0,0
46,0,Old,16,0.000696,0.001727,0.001154,0.138334,0.150094,0.150107,2.081928,2.875430,7.759206,7.759340,1436,23113,3600.000000,16,64,0,GUROBI,1,2,0,0
47,0,Old,16,0.000696,0.001727,0.001152,0.140144,0.149990,0.150003,2.579955,3.421427,3.527314,5.465077,1836,20706,3600.000000,16,68,0,GUROBI,1,2,0,0
48,0,Old,16,0.000714,0.001752,0.001167,0.140143,0.149991,0.150003,3.125121,3.886795,5.526239,6.260388,1663,22015,3600.000000,16,51,0,GUROBI,1,2,0,0
49,0,Old,16,0.000681,0.001713,0.001139,0.136895,0.149988,0.150003,3.075012,4.114802,5.340286,6.085871,1496,19809,3600.000000,16,74,0,GUROBI,1,2,0,0
50,0,Old,16,0.000723,0.001755,0.001183,0.141565,0.150675,0.150688,2.326806,3.397316,7.487502,7.523620,1445,19341,3600.000000,16,67,0,GUROBI,1,2,0,0
51,0,Old,16,0.000681,0.001713,0.001141,0.136334,0.149542,0.149553,2.728984,3.424817,6.193756,6.194299,2214,25981,3600.000000,16,74,0,GUROBI,1,2,0,0
52,0,Old,16,0.000696,0.001727,0.001155,0.140880,0.150006,0.150017,2.729143,3.755771,6.664301,7.049540,2222,25262,3600.000000,16,64,0,GUROBI,1,2,0,0
53,0,Old,16,0.000681,0.001712,0.001142,0.135865,0.149996,0.150003,2.154959,3.055495,4.772217,5.522917,2048,27340,3600.000000,16,66,0,GUROBI,1,2,0,0
54,0,Old,16,0.000709,0.001741,0.001172,0.138877,0.150000,0.150003,2.444564,3.702950,10.258800,10.258928,1856,28640,3600.000000,16,61,0,GUROBI,1,2,0,0
