instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,0,New,4,0.000681,0.001148,0.000738,0.138193,0.149999,0.150003,0.579177,1.218022,4.776906,5.057237,1857,24902,3600.000000,4,13,171,GUROBI,1,0,0,0
1,0,New,4,0.000680,0.001148,0.000690,0.128750,0.149988,0.150003,0.637138,1.112164,9.058730,9.058869,2654,36142,3600.000000,4,14,170,GUROBI,1,0,0,0
2,0,New,4,0.000688,0.001155,0.000757,0.137708,0.149997,0.150010,0.548395,1.375098,4.190938,4.412074,2267,29582,3600.000000,4,15,171,GUROBI,1,0,0,0
3,0,New,4,0.000679,0.001147,0.000823,0.141096,0.149984,0.149999,0.533927,2.273725,5.349743,6.083187,2471,29395,3600.000000,4,10,171,GUROBI,1,0,0,0
4,0,New,4,0.000679,0.001146,0.000691,0.138421,0.149989,0.149999,0.587025,1.379853,6.652475,6.923083,1915,23723,3600.000000,4,10,171,GUROBI,1,0,0,0
5,0,New,4,0.000685,0.001152,0.000696,0.139203,0.149996,0.150006,0.571530,1.284431,5.385771,5.828648,1974,28314,3600.000000,4,11,171,GUROBI,1,0,0,0
6,0,New,4,0.000688,0.001899,0.000933,0.138411,0.149999,0.150003,0.450851,1.603804,2.853692,3.631531,1769,19894,3600.000000,4,6,171,GUROBI,1,0,0,0
7,0,New,4,0.000858,0.001330,0.000917,0.132689,0.149988,0.150003,0.623082,1.587694,8.809628,9.350289,3341,51867,3600.000000,4,13,245,GUROBI,1,0,0,0
8,0,New,4,0.000685,0.001152,0.000748,0.136019,0.149995,0.150004,0.533318,1.242846,7.001422,7.358196,2447,32264,3600.000000,4,10,171,GUROBI,1,0,0,0
9,0,New,4,0.000685,0.001458,0.000735,0.140319,0.149989,0.150003,0.465775,1.291894,4.971711,5.352436,1454,23989,3600.000000,4,5,172,GUROBI,1,0,0,0
10,0,New,4,0.000681,0.001134,0.000694,0.139343,0.149768,0.149768,0.772735,1.437894,2.343987,5.695512,1444,19739,3600.000000,4,20,171,GUROBI,1,0,0,0
11,0,New,4,0.000681,0.001147,0.000731,0.139037,0.149995,0.150003,0.689025,1.377999,9.017380,9.017517,2878,42487,3600.000000,4,16,170,GUROBI,1,0,0,0
12,0,New,4,0.000681,0.001148,0.000741,0.134556,0.149991,0.150003,0.598252,1.200159,6.371324,7.060069,1465,19045,3600.000000,4,14,170,GUROBI,1,0,0,0
13,0,New,4,0.000680,0.001148,0.000737,0.135430,0.149994,0.150003,0.706809,1.544361,3.652320,4.333753,2189,29852,3600.000000,4,14,170,GUROBI,1,0,0,0
14,0,New,4,0.000685,0.001152,0.000692,0.137663,0.149992,0.150006,0.550245,1.167956,6.107158,6.107290,1309,20897,3600.000000,4,9,171,GUROBI,1,0,0,0
15,0,New,4,0.000685,0.001152,0.000800,0.137789,0.149993,0.150006,0.610834,1.246077,1.996825,3.337191,1947,22080,3600.000000,4,11,171,GUROBI,1,0,0,0
16,0,New,4,0.000681,0.001148,0.000692,0.138839,0.149997,0.150003,0.490910,1.140675,5.844654,5.844782,1471,24028,3600.000000,4,10,171,GUROBI,1,0,0,0
17,0,New,4,0.000681,0.001148,0.000699,0.141739,0.149993,0.149999,0.675994,1.397671,3.769037,3.769170,2298,24049,3600.000000,4,17,171,GUROBI,1,0,0,0
18,0,New,4,0.000681,0.001148,0.000779,0.140354,0.150003,0.150003,0.580919,1.348215,2.242020,3.379928,1860,23302,3600.000000,4,13,171,GUROBI,1,0,0,0
19,0,New,4,0.000681,0.001148,0.000695,0.114489,0.149990,0.150003,0.694794,1.307260,5.508975,6.197252,2033,30799,3600.000000,4,16,245,GUROBI,1,0,0,0
20,0,New,4,0.000692,0.001911,0.000729,0.140222,0.149990,0.150003,0.610275,1.216622,1.840180,3.067943,1675,20147,3600.000000,4,8,171,GUROBI,1,0,0,0
21,0,New,4,0.000685,0.001459,0.000823,0.139354,0.150003,0.150003,0.462193,1.063918,1.396139,3.068343,2049,22260,3600.000000,4,4,172,GUROBI,1,0,0,0
22,0,New,4,0.000685,0.001457,0.000925,0.140154,0.149990,0.150003,0.498284,1.328339,4.265865,4.717366,1115,16276,3600.000000,4,7,171,GUROBI,1,0,0,0
23,0,New,4,0.000688,0.001837,0.000710,0.139662,0.149988,0.150003,0.518126,1.339497,4.031151,4.031286,2446,29304,3600.000000,4,6,172,GUROBI,1,0,0,0
24,0,New,4,0.000685,0.001458,0.000834,0.139589,0.149992,0.150003,0.616906,1.354375,3.085914,3.147229,1705,20134,3600.000000,4,14,171,GUROBI,1,0,0,0
25,0,New,4,0.000817,0.001330,0.000918,0.136772,0.149990,0.150003,0.618228,1.133886,7.042218,7.042351,2469,35611,3600.000000,4,12,171,GUROBI,1,0,0,0
26,0,New,4,0.000685,0.001458,0.000870,0.140188,0.149991,0.150003,0.461622,1.268440,2.704760,3.071592,1812,20493,3600.000000,4,4,171,GUROBI,1,0,0,0
27,0,New,4,0.000685,0.001459,0.000736,0.136571,0.149991,0.150003,0.583001,1.102079,6.226889,6.728411,2005,26038,3600.000000,4,7,171,GUROBI,1,0,0,0
28,0,New,4,0.000685,0.001152,0.000800,0.139182,0.149995,0.150006,0.605591,1.351484,5.035024,6.110039,1396,20642,3600.000000,4,14,171,GUROBI,1,0,0,0
29,0,New,4,0.000685,0.001152,0.000746,0.137924,0.150003,0.150006,0.738238,1.307132,7.862894,7.883309,1797,26558,3600.000000,4,18,171,GUROBI,1,0,0,0
30,0,New,4,0.000817,0.001330,0.000827,0.139075,0.149989,0.150003,0.595475,1.277292,6.464025,6.464160,1856,25014,3600.000000,4,11,171,GUROBI,1,0,0,0
31,0,New,4,0.000685,0.001152,0.000752,0.136840,0.149992,0.150006,0.716938,1.367233,5.510932,5.898165,1603,21870,3600.000000,4,17,171,GUROBI,1,0,0,0
32,0,New,4,0.000685,0.001459,0.000857,0.143356,0.149991,0.150003,0.550089,1.554811,3.047230,3.832881,1979,26797,3600.000000,4,11,171,GUROBI,1,0,0,0
33,0,New,4,0.000680,0.001147,0.000737,0.140428,0.149988,0.150003,0.659948,1.322531,3.409521,4.134054,2263,33039,3600.000000,4,17,170,GUROBI,1,0,0,0
34,0,New,4,0.000681,0.001148,0.000933,0.141194,0.150003,0.150003,0.608834,1.159119,2.498739,5.285799,2484,28452,3600.000000,4,15,170,GUROBI,1,0,0,0
35,0,New,4,0.000681,0.001147,0.000732,0.123047,0.149994,0.150003,0.613603,1.575685,6.352697,6.829131,2481,40448,3600.000000,4,14,245,GUROBI,1,0,0,0
36,0,New,4,0.000681,0.001148,0.000696,0.139425,0.149985,0.149999,0.507192,1.323241,2.528140,3.559850,1655,22630,3600.000000,4,9,171,GUROBI,1,0,0,0
37,0,New,4,0.000681,0.001148,0.000688,0.140641,0.149988,0.150003,0.548435,1.374382,2.837791,3.795070,2144,27592,3600.000000,4,9,170,GUROBI,1,0,0,0
38,0,New,4,0.000681,0.001147,0.000808,0.111496,0.149992,0.150003,0.615938,1.287714,13.390345,13.390486,2486,43766,3600.000000,4,13,246,GUROBI,1,0,0,0
39,0,New,4,0.000688,0.001899,0.000828,0.141038,0.150003,0.150003,0.464353,1.071420,1.673476,1.976475,914,11617,3600.000000,4,4,172,GUROBI,1,0,0,0
40,0,New,4,0.000692,0.001159,0.000782,0.140182,0.150000,0.150013,0.650377,1.318395,2.773080,3.162102,1692,21425,3600.000000,4,15,171,GUROBI,1,0,0,0
41,0,New,4,0.000679,0.001148,0.000729,0.139363,0.148659,0.148663,0.534890,1.125667,1.606897,2.696031,1479,18710,3600.000000,4,10,170,GUROBI,1,0,0,0
42,0,New,4,0.000681,0.001148,0.000783,0.136988,0.149993,0.149999,0.629016,1.237417,2.947817,4.399283,2575,35390,3600.000000,4,14,171,GUROBI,1,0,0,0
43,0,New,4,0.000681,0.001148,0.000736,0.139636,0.149991,0.150003,0.610209,1.187806,4.518647,4.586195,1480,21769,3600.000000,4,13,171,GUROBI,1,0,0,0
44,0,New,4,0.000681,0.001148,0.000740,0.140212,0.149988,0.149999,0.446662,1.161425,4.696795,5.758491,1354,21663,3600.000000,4,8,171,GUROBI,1,0,0,0
45,0,New,4,0.000685,0.001459,0.000715,0.139612,0.149990,0.150003,0.619594,1.315290,3.338491,3.903614,2536,28635,3600.000000,4,9,171,GUROBI,1,0,0,0
46,0,New,4,0.000685,0.001459,0.000783,0.139059,0.149989,0.150003,0.556149,1.218184,2.893421,3.463903,1967,26102,3600.000000,4,7,172,GUROBI,1,0,0,0
47,0,New,4,0.000681,0.001147,0.000701,0.142330,0.149984,0.149999,0.636461,1.331345,2.310025,2.719163,1258,16122,3600.000000,4,14,171,GUROBI,1,0,0,0
48,0,New,4,0.000681,0.001148,0.000735,0.142184,0.150002,0.150003,0.579064,1.362762,4.553551,5.074009,1252,21425,3600.000000,4,10,171,GUROBI,1,0,0,0
49,0,New,4,0.000681,0.001147,0.000733,0.140438,0.149992,0.150003,0.566530,1.245884,3.484096,3.484224,2041,26267,3600.000000,4,12,171,GUROBI,1,0,0,0
50,0,New,4,0.000685,0.001458,0.000755,0.138695,0.149990,0.150003,0.467116,1.229029,6.210219,6.452957,1842,27964,3600.000000,4,6,172,GUROBI,1,0,0,0
51,0,New,4,0.000685,0.001457,0.000742,0.138295,0.149993,0.150003,0.450088,1.188226,2.116458,3.082581,1697,21014,3600.000000,4,6,171,GUROBI,1,0,0,0
52,0,New,4,0.000678,0.001148,0.000705,0.119708,0.149999,0.150003,0.639526,1.485502,5.767998,5.768127,1325,22961,3600.000000,4,15,249,GUROBI,1,0,0,0
53,0,New,4,0.000681,0.001148,0.000696,0.140398,0.149998,0.150003,0.689832,1.469375,4.971934,4.985683,968,16933,3600.000000,4,16,171,GUROBI,1,0,0,0
54,0,New,4,0.000680,0.001148,0.000771,0.141204,0.149995,0.150003,0.611862,1.367958,5.091140,5.091275,1737,25187,3600.000000,4,12,170,GUROBI,1,0,0,0
55,0,New,4,0.000685,0.001459,0.000830,0.140432,0.150003,0.150003,0.494721,1.198701,1.599445,3.216876,1880,23053,3600.000000,4,7,171,GUROBI,1,0,0,0
56,0,New,4,0.000636,0.001103,0.000643,0.134596,0.149644,0.149655,0.679344,1.259738,3.605829,3.852374,2056,29724,3600.000000,4,12,170,GUROBI,1,0,0,0
57,0,New,4,0.000685,0.001459,0.000845,0.139497,0.150003,0.150003,0.460683,1.062658,5.502447,6.084233,995,15941,3600.000000,4,5,171,GUROBI,1,0,0,0
