instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,3,New,4,0.000681,0.001148,0.000738,0.139403,0.149990,0.150003,0.580252,1.273350,3.580579,3.941261,1454,17364,3600.000000,4,13,171,GUROBI,1,0,0,0
1,3,New,4,0.000673,0.001108,0.000799,0.114388,0.150003,0.150003,0.670069,2.425759,11.119793,11.119922,1294,23835,3600.000000,4,16,247,GUROBI,1,0,0,0
2,3,New,4,0.000681,0.001148,0.000745,0.136474,0.149737,0.149752,0.574273,1.972920,5.289851,5.947768,1733,21399,3600.000000,4,11,170,GUROBI,1,0,0,0
3,3,New,4,0.000696,0.001162,0.000809,0.137029,0.150003,0.150014,0.639555,1.856362,3.366627,3.986945,1807,20426,3600.000000,4,15,171,GUROBI,1,0,0,0
4,3,New,4,0.000680,0.001148,0.000759,0.139426,0.149105,0.149113,0.638894,2.085572,7.778513,7.778647,1546,21263,3600.000000,4,11,170,GUROBI,1,0,0,0
5,3,New,4,0.000696,0.001459,0.001144,0.138061,0.149996,0.150003,0.507858,1.791102,9.877545,11.219267,1588,25113,3600.000000,4,4,171,GUROBI,1,0,0,0
6,3,New,4,0.000680,0.001146,0.000734,0.137820,0.149994,0.149994,0.674762,1.507655,6.928766,7.738379,1397,22513,3600.000000,4,16,171,GUROBI,1,0,0,0
7,3,New,4,0.000696,0.001162,0.000751,0.141698,0.150004,0.150017,0.600585,1.611887,2.417194,4.802002,1681,21792,3600.000000,4,9,171,GUROBI,1,0,0,0
8,3,New,4,0.000681,0.001148,0.000735,0.139752,0.149991,0.149997,0.582715,1.368058,2.768917,3.254497,1288,18329,3600.000000,4,13,171,GUROBI,1,0,0,0
9,3,New,4,0.000681,0.001147,0.000797,0.115831,0.149988,0.150003,0.636769,1.515959,11.693875,11.694031,2258,39199,3600.000000,4,13,245,GUROBI,1,0,0,0
10,3,New,4,0.000681,0.001148,0.000690,0.142492,0.149987,0.149991,0.595939,1.566220,3.253234,3.439011,1676,20549,3600.000000,4,11,171,GUROBI,1,0,0,0
11,3,New,4,0.000737,0.002785,0.002447,0.141063,0.151768,0.151783,0.546347,2.039100,6.829038,7.509637,1821,25297,3600.000000,4,3,171,GUROBI,1,0,0,0
12,3,New,4,0.000677,0.001148,0.000685,0.135600,0.147768,0.147773,0.614453,1.383204,3.136081,4.465311,2111,21389,3600.000000,4,9,170,GUROBI,1,0,0,0
13,3,New,4,0.000681,0.001148,0.000807,0.137140,0.149990,0.150003,0.608400,1.802564,16.020905,16.021047,3245,51551,3600.000000,4,12,170,GUROBI,1,0,0,0
14,3,New,4,0.001398,0.003580,0.001860,0.115903,0.150003,0.150003,0.793473,1.320776,12.040504,12.040639,2363,36082,3600.000000,5,9,221,GUROBI,1,2,0,0
15,3,New,4,0.000681,0.001148,0.000779,0.139908,0.149995,0.150003,0.644454,1.606775,3.201147,3.601723,1787,20410,3600.000000,4,16,171,GUROBI,1,0,0,0
16,3,New,4,0.000681,0.001147,0.000775,0.132600,0.149992,0.150003,0.518269,1.229298,7.959574,7.959714,2823,37591,3600.000000,4,6,171,GUROBI,1,0,0,0
17,3,New,4,0.000709,0.001899,0.001573,0.139611,0.150003,0.150003,0.484556,1.420681,3.713624,4.253934,1654,21858,3600.000000,4,5,171,GUROBI,1,0,0,0
18,3,New,4,0.000680,0.001148,0.000704,0.136984,0.149979,0.149989,0.551756,1.210407,6.617013,6.836140,1816,25964,3600.000000,4,13,171,GUROBI,1,0,0,0
19,3,New,4,0.000696,0.001162,0.000840,0.135384,0.150003,0.150017,0.655312,1.465432,7.868269,7.868406,2097,27463,3600.000000,4,10,171,GUROBI,1,0,0,0
20,3,New,4,0.000696,0.001459,0.001114,0.135070,0.150442,0.150453,0.459182,0.957145,8.202186,8.202327,2647,35719,3600.000000,4,4,172,GUROBI,1,0,0,0
21,3,New,4,0.000681,0.001102,0.000696,0.143387,0.149993,0.150003,0.552270,1.246215,2.914484,2.914623,1472,18526,3600.000000,4,12,171,GUROBI,1,0,0,0
22,3,New,4,0.000680,0.001148,0.000696,0.136335,0.149972,0.149987,0.541251,1.565935,3.356193,4.007588,1461,19234,3600.000000,4,12,171,GUROBI,1,0,0,0
23,3,New,4,0.000676,0.001148,0.000699,0.136643,0.147331,0.147333,0.667294,1.247603,6.394508,6.397095,1524,24519,3600.000000,4,16,170,GUROBI,1,0,0,0
24,3,New,4,0.000696,0.001162,0.000780,0.140228,0.150001,0.150010,0.558559,1.553839,2.678519,3.120671,1256,16342,3600.000000,4,9,171,GUROBI,1,0,0,0
25,3,New,4,0.000709,0.001176,0.000718,0.134676,0.150029,0.150030,0.556637,1.112371,7.198992,7.199134,1913,26124,3600.000000,4,9,171,GUROBI,1,0,0,0
26,3,New,4,0.000696,0.001459,0.000994,0.134439,0.149992,0.150003,0.509868,1.143634,9.360036,9.395678,3110,44232,3600.000000,4,5,171,GUROBI,1,0,0,0
27,3,New,4,0.000765,0.003679,0.001355,0.144189,0.150321,0.150335,0.491228,1.476287,6.849713,7.036613,879,15478,3600.000000,4,5,172,GUROBI,1,0,0,0
28,3,New,4,0.000696,0.001458,0.000850,0.139937,0.149991,0.150003,0.620119,1.831982,7.434803,7.677110,1307,19017,3600.000000,4,10,171,GUROBI,1,0,0,0
29,3,New,4,0.000678,0.001128,0.000773,0.126259,0.149994,0.150003,0.517553,1.716964,4.637829,5.642119,2860,37776,3600.000000,4,13,234,GUROBI,1,0,0,0
30,3,New,4,0.000696,0.001162,0.000807,0.140229,0.150001,0.150015,0.565892,1.427677,2.123907,2.818782,1122,14459,3600.000000,4,12,171,GUROBI,1,0,0,0
31,3,New,4,0.000674,0.001148,0.000731,0.112132,0.148163,0.148176,0.611384,1.596670,7.105965,7.106098,1964,32187,3600.000000,4,13,245,GUROBI,1,0,0,0
32,3,New,4,0.000681,0.001148,0.000739,0.137853,0.149999,0.149999,0.648309,1.148307,4.310835,4.992293,1489,20933,3600.000000,4,9,171,GUROBI,1,0,0,0
33,3,New,4,0.000696,0.001309,0.001136,0.139907,0.150003,0.150003,0.591448,1.636882,2.668195,3.424573,1445,19355,3600.000000,4,10,171,GUROBI,1,0,0,0
34,3,New,4,0.000696,0.001459,0.000777,0.135226,0.149990,0.150003,0.540003,1.392333,3.038997,4.660457,2634,29477,3600.000000,4,6,171,GUROBI,1,0,0,0
35,3,New,4,0.000681,0.001147,0.000735,0.137723,0.149999,0.150003,0.607377,1.336868,6.375558,6.607900,2001,28432,3600.000000,4,12,171,GUROBI,1,0,0,0
36,3,New,4,0.000751,0.003239,0.000919,0.143244,0.150030,0.150035,0.523201,1.466808,2.167749,2.713775,750,12657,3600.000000,4,6,172,GUROBI,1,0,0,0
37,3,New,4,0.000678,0.001102,0.000738,0.119092,0.149990,0.150003,0.605463,1.398145,7.900801,7.900937,2180,40374,3600.000000,4,14,205,GUROBI,1,0,0,0
38,3,New,4,0.000680,0.001148,0.000690,0.136810,0.149974,0.149989,0.650198,1.429922,3.121492,6.454741,3174,36067,3600.000000,4,13,171,GUROBI,1,0,0,0
