instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,3,New,4,0.000681,0.001148,0.000738,0.138551,0.150003,0.150003,0.569213,1.132528,5.991233,6.192874,1021,17042,3600.000000,4,13,171,GUROBI,1,0,0,0
1,3,Old,4,-0.006681,-0.006215,-0.006632,0.132599,0.142619,0.142632,0.191141,0.823619,2.282458,2.642301,1593,22512,3600.000000,4,7,0,GUROBI,1,0,0,0
2,3,Old,4,-0.005323,-0.005266,-0.005319,0.126599,0.144343,0.144349,0.280093,1.193294,4.645727,5.604253,2379,31965,3600.000000,4,16,0,GUROBI,1,0,0,0
3,3,Old,4,0.000689,0.001148,0.000693,0.123178,0.150057,0.150065,0.351577,1.165440,9.569643,10.024646,1535,23556,3600.000000,4,14,0,GUROBI,1,0,0,0
4,3,Old,4,0.000681,0.001140,0.000685,0.137247,0.149971,0.149979,0.215855,0.777786,6.779218,6.779356,1894,26417,3600.000000,4,10,0,GUROBI,1,0,0,0
5,3,Old,4,-0.006221,-0.005774,-0.006213,0.112639,0.149998,0.150003,0.320562,1.381364,8.752817,8.752949,4140,70290,3600.000000,4,23,0,GUROBI,1,0,0,0
6,3,Old,4,-0.006666,-0.006199,-0.006664,0.130202,0.142377,0.142377,0.278606,0.839018,2.644701,2.950474,1939,23294,3600.000000,4,13,0,GUROBI,1,0,0,0
7,3,Old,4,0.000709,0.001164,0.000715,0.129111,0.150322,0.150330,0.250878,1.327621,5.652859,6.681919,2805,42188,3600.000000,4,9,0,GUROBI,1,0,0,0
8,3,Old,4,0.000705,0.001164,0.000712,0.133147,0.157808,0.157815,0.211577,1.362072,7.043552,7.043698,2879,39164,3600.000000,4,13,0,GUROBI,1,0,0,0
9,3,Old,4,-0.012714,-0.012631,-0.012667,0.124752,0.136156,0.136158,0.242555,0.841613,2.639918,6.451875,2067,29188,3600.000000,4,6,0,GUROBI,1,0,0,0
10,3,Old,4,-0.014044,-0.013577,-0.014021,0.124990,0.135259,0.135269,0.249422,1.010724,7.696082,7.908482,1276,21948,3600.000000,4,10,0,GUROBI,1,0,0,0
11,3,Old,4,-0.006668,-0.006199,-0.006570,0.105801,0.142190,0.142190,0.274171,0.994632,5.507805,5.507934,1816,28849,3600.000000,4,14,0,GUROBI,1,0,0,0
12,3,Old,4,-0.006663,-0.006622,-0.006660,0.133076,0.149990,0.150003,0.359787,1.423824,7.699997,7.700137,1866,34795,3600.000000,4,11,0,GUROBI,1,0,0,0
13,3,Old,4,-0.006664,-0.006613,-0.006660,0.114765,0.142458,0.142471,0.303057,0.979227,5.509018,5.509156,2270,34968,3600.000000,4,15,0,GUROBI,1,0,0,0
14,3,Old,4,-0.006671,-0.006613,-0.006665,0.120218,0.142176,0.142190,0.256744,1.069243,6.730668,7.668007,3483,52719,3600.000000,4,10,0,GUROBI,1,0,0,0
15,3,Old,4,-0.005351,-0.005298,-0.005348,0.131226,0.143958,0.143970,0.299176,0.913965,8.316017,8.316161,2408,35775,3600.000000,4,12,0,GUROBI,1,0,0,0
16,3,Old,4,0.000697,0.001164,0.000703,0.146625,0.157808,0.157815,0.318486,0.946216,6.675934,6.676072,1704,29380,3600.000000,4,9,0,GUROBI,1,0,0,0
17,3,Old,4,-0.006671,-0.006215,-0.006666,0.122081,0.142740,0.142745,0.300178,1.001526,5.798264,5.798395,2054,35458,3600.000000,4,9,0,GUROBI,1,0,0,0
