instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,3,New,4,0.000681,0.001148,0.000738,0.138907,0.149993,0.150003,0.589581,1.224770,2.243944,6.076699,1875,23739,3600.000000,4,13,171,GUROBI,1,0,0,0
1,3,Old,4,0.000680,0.001148,0.000691,0.137267,0.149998,0.150003,0.219845,0.804908,1.976627,2.672766,1925,23672,3600.000000,4,11,0,GUROBI,1,0,0,0
2,3,Old,4,0.000688,0.001155,0.000701,0.141869,0.150002,0.150010,0.232432,0.942821,1.670892,2.477965,1661,20945,3600.000000,4,13,0,GUROBI,1,0,0,0
3,3,Old,4,0.000679,0.001147,0.000690,0.140256,0.149996,0.149999,0.203967,1.003270,4.867646,4.867783,1174,18922,3600.000000,4,13,0,GUROBI,1,0,0,0
4,3,Old,4,0.000679,0.001146,0.000698,0.138698,0.149987,0.149999,0.231060,0.784615,2.633982,2.870088,1914,24408,3600.000000,4,14,0,GUROBI,1,0,0,0
5,3,Old,4,0.000685,0.001152,0.000706,0.141417,0.149993,0.150006,0.231386,1.071541,1.582962,2.654408,1482,18961,3600.000000,4,12,0,GUROBI,1,0,0,0
6,3,Old,4,0.000688,0.001155,0.000699,0.141283,0.149999,0.150003,0.235352,0.970953,4.693214,5.006214,1110,16444,3600.000000,4,11,0,GUROBI,1,0,0,0
7,3,Old,4,0.000858,0.001330,0.000941,0.124008,0.150003,0.150003,0.215504,0.804753,2.146112,3.094945,1906,26004,3600.000000,4,16,0,GUROBI,1,0,0,0
8,3,Old,4,0.000685,0.001152,0.000696,0.136912,0.150004,0.150004,0.230377,0.803108,4.498520,5.160869,1462,19823,3600.000000,4,13,0,GUROBI,1,0,0,0
9,3,Old,4,0.000685,0.001152,0.000698,0.142721,0.149995,0.150003,0.229723,0.914598,2.248084,2.471531,1303,18519,3600.000000,4,12,0,GUROBI,1,0,0,0
10,3,Old,4,0.000681,0.001134,0.000853,0.138708,0.149768,0.149768,0.201433,0.758581,3.320794,3.536951,1002,14111,3600.000000,4,13,0,GUROBI,1,0,0,0
11,3,Old,4,0.000681,0.001147,0.000692,0.141825,0.149990,0.150003,0.234816,1.072988,1.382280,2.852677,1761,19603,3600.000000,4,14,0,GUROBI,1,0,0,0
12,3,Old,4,0.000681,0.001148,0.000692,0.137275,0.149990,0.150003,0.244062,0.935452,6.836989,7.365449,2424,34003,3600.000000,4,14,0,GUROBI,1,0,0,0
13,3,Old,4,0.000680,0.001148,0.000687,0.132902,0.149992,0.150003,0.239541,0.739750,5.391313,5.789132,1609,22309,3600.000000,4,14,0,GUROBI,1,0,0,0
14,3,Old,4,0.000685,0.001152,0.000695,0.139631,0.149997,0.150006,0.221770,0.895348,0.995842,2.124248,1190,14464,3600.000000,4,11,0,GUROBI,1,0,0,0
15,3,Old,4,0.000685,0.001152,0.000698,0.141056,0.149995,0.150006,0.243730,1.034834,5.012609,5.486959,1874,24508,3600.000000,4,15,0,GUROBI,1,0,0,0
