instanceIndex,seedIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,2,New,4,0.000681,0.001148,0.000738,0.138622,0.149991,0.150003,0.583689,1.250661,2.282415,3.351122,2039,23897,3600.000000,4,13,171,GUROBI,1,0,0,0
1,2,New,4,-0.006681,-0.006215,-0.006671,0.132461,0.142631,0.142632,0.576291,1.172302,4.698156,4.778516,1425,22264,3600.000000,4,10,171,GUROBI,1,0,0,0
2,2,New,4,-0.005323,-0.004884,-0.005272,0.125159,0.144336,0.144349,0.509147,1.297885,7.757239,7.757388,2208,35908,3600.000000,4,9,201,GUROBI,1,0,0,0
3,2,New,4,0.000689,0.001148,0.000696,0.126958,0.150055,0.150065,0.545322,1.471265,5.524419,5.524567,2258,31317,3600.000000,4,9,201,GUROBI,1,0,0,0
4,2,New,4,0.000681,0.001140,0.000703,0.138243,0.149965,0.149979,0.628670,1.167652,5.958133,6.091416,1575,20751,3600.000000,4,16,171,GUROBI,1,0,0,0
5,2,New,4,-0.006221,-0.005781,-0.006096,0.106059,0.149996,0.150003,0.661615,1.533174,5.625718,5.625850,1510,26149,3600.000000,4,18,249,GUROBI,1,0,0,0
6,2,New,4,-0.006666,-0.006199,-0.006660,0.128933,0.142372,0.142377,0.640385,1.322143,5.962106,6.080811,2063,27597,3600.000000,4,11,170,GUROBI,1,0,0,0
7,2,New,4,0.000709,0.001159,0.000842,0.134136,0.150319,0.150330,0.631768,1.899997,8.293307,8.293440,2996,47623,3600.000000,4,12,205,GUROBI,1,0,0,0
8,2,New,4,0.000705,0.001164,0.000762,0.131768,0.157809,0.157815,0.599785,1.274132,5.021825,6.079910,1980,31351,3600.000000,4,8,201,GUROBI,1,0,0,0
9,2,New,4,-0.012714,-0.012250,-0.012548,0.125943,0.136147,0.136158,0.495481,1.194042,5.779620,5.804071,1763,25616,3600.000000,4,8,170,GUROBI,1,0,0,0
10,2,New,4,-0.014044,-0.013577,-0.014019,0.123145,0.135258,0.135269,0.765211,1.412080,3.782404,3.782538,2128,27519,3600.000000,4,16,171,GUROBI,1,0,0,0
11,2,New,4,-0.006668,-0.006199,-0.006562,0.110257,0.142181,0.142190,0.575601,1.579407,6.617568,6.617702,2272,37367,3600.000000,4,15,249,GUROBI,1,0,0,0
12,2,New,4,-0.006663,-0.006240,-0.006608,0.128743,0.149989,0.150003,0.664963,1.610448,6.587461,7.457613,2927,46531,3600.000000,4,14,204,GUROBI,1,0,0,0
13,2,New,4,-0.006664,-0.006215,-0.006525,0.110762,0.142465,0.142471,0.682051,1.232556,6.917259,6.917400,2634,39974,3600.000000,4,14,200,GUROBI,1,0,0,0
14,2,New,4,-0.006671,-0.006200,-0.006573,0.108075,0.142186,0.142190,0.753139,1.499261,8.971088,8.971221,2907,41798,3600.000000,4,21,248,GUROBI,1,0,0,0
15,2,New,4,-0.005351,-0.004884,-0.005241,0.135146,0.143963,0.143970,0.589182,1.446800,4.439069,4.451511,1201,15477,3600.000000,4,11,171,GUROBI,1,0,0,0
16,2,New,4,0.000697,0.001164,0.000751,0.147013,0.157806,0.157815,0.572366,1.272237,5.047107,5.047706,3115,47189,3600.000000,4,15,171,GUROBI,1,0,0,0
17,2,New,4,-0.006671,-0.006215,-0.006542,0.114280,0.142737,0.142745,0.456639,0.953403,4.885097,5.373207,1954,27309,3600.000000,4,9,201,GUROBI,1,0,0,0
18,2,New,4,-0.005778,-0.005309,-0.005763,0.134703,0.143516,0.143530,0.685707,1.405365,6.405415,6.405560,1262,18571,3600.000000,4,15,170,GUROBI,1,0,0,0
19,2,New,4,-0.006682,-0.006215,-0.006598,0.133104,0.142179,0.142190,0.623384,1.400506,3.225387,3.480272,1944,27310,3600.000000,4,12,170,GUROBI,1,0,0,0
20,2,New,4,0.000695,0.001164,0.000871,0.118181,0.150129,0.150143,0.584664,1.584676,8.042212,8.042350,2815,46453,3600.000000,4,17,250,GUROBI,1,0,0,0
21,2,New,4,0.000697,0.001164,0.000865,0.134108,0.150003,0.150003,0.620071,1.175079,5.219361,6.403600,1562,23933,3600.000000,4,11,171,GUROBI,1,0,0,0
22,2,New,4,0.000681,0.001148,0.000737,0.144088,0.157495,0.157503,0.656191,1.099808,6.065040,6.065168,2100,28759,3600.000000,4,15,171,GUROBI,1,0,0,0
23,2,New,4,-0.004466,-0.003994,-0.004413,0.135476,0.144849,0.144860,0.775347,1.234907,4.468598,5.062052,1043,14990,3600.000000,4,16,170,GUROBI,1,0,0,0
24,2,New,4,-0.006682,-0.006215,-0.006622,0.134594,0.142640,0.142640,0.570890,1.528250,2.853353,3.041985,1292,16869,3600.000000,4,10,170,GUROBI,1,0,0,0
25,2,New,4,-0.006682,-0.006215,-0.006632,0.130384,0.142190,0.142190,0.699866,1.364431,2.546145,3.197720,1561,20437,3600.000000,4,16,170,GUROBI,1,0,0,0
26,2,New,4,0.000726,0.001190,0.000874,0.135625,0.150666,0.150675,0.556367,1.077950,8.406218,8.444685,3914,55618,3600.000000,4,11,149,GUROBI,1,0,0,0
27,2,New,4,-0.006665,-0.006200,-0.006609,0.130002,0.142731,0.142742,0.629771,1.205376,7.979721,7.979849,1430,22823,3600.000000,4,13,171,GUROBI,1,0,0,0
28,2,New,4,0.000689,0.001143,0.000832,0.114002,0.150068,0.150081,0.489608,1.294472,8.240537,8.240668,2021,39629,3600.000000,4,11,250,GUROBI,1,0,0,0
29,2,New,4,0.000681,0.001179,0.000777,0.141975,0.150020,0.150034,0.539697,1.359574,3.198562,3.335187,1865,22253,3600.000000,4,10,171,GUROBI,1,0,0,0
30,2,New,4,0.000715,0.001148,0.000728,0.128731,0.150469,0.150475,0.613854,1.415385,2.524935,6.020675,1829,29080,3600.000000,4,14,201,GUROBI,1,0,0,0
31,2,New,4,-0.006673,-0.006200,-0.006579,0.111374,0.142631,0.142640,0.591005,1.215303,5.488994,5.489125,1711,27699,3600.000000,4,11,201,GUROBI,1,0,0,0
32,2,New,4,0.000692,0.001148,0.000790,0.125735,0.150302,0.150315,0.655823,1.399828,7.369908,7.370040,2402,32864,3600.000000,4,15,195,GUROBI,1,0,0,0
33,2,New,4,-0.006666,-0.006214,-0.006616,0.131247,0.142712,0.142718,0.549520,1.260947,5.735971,5.736104,1954,27166,3600.000000,4,10,171,GUROBI,1,0,0,0
34,2,New,4,-0.006635,-0.006184,-0.006628,0.131209,0.143139,0.143140,0.624340,1.292756,4.210213,4.943800,2856,39448,3600.000000,4,13,171,GUROBI,1,0,0,0
35,2,New,4,0.000727,0.001159,0.000781,0.111267,0.150506,0.150519,0.653348,1.411283,14.036851,14.036986,4838,77968,3600.000000,4,15,250,GUROBI,1,0,0,0
36,2,New,4,-0.006667,-0.006220,-0.006576,0.115919,0.142605,0.142619,0.572846,1.774945,4.400304,5.197976,2720,37178,3600.000000,4,15,205,GUROBI,1,0,0,0
37,2,New,4,-0.006668,-0.006214,-0.006632,0.112780,0.142638,0.142642,0.646381,1.775329,10.937164,10.937300,2591,45353,3600.000000,4,15,246,GUROBI,1,0,0,0
38,2,New,4,-0.014044,-0.013577,-0.013978,0.100845,0.135273,0.135278,0.632260,1.424118,7.858447,7.858586,2275,35431,3600.000000,4,15,249,GUROBI,1,0,0,0
39,2,New,4,-0.006681,-0.006215,-0.006626,0.131855,0.142826,0.142828,0.580683,1.347980,2.193941,3.042396,1584,19107,3600.000000,4,16,171,GUROBI,1,0,0,0
40,2,New,4,0.000707,0.001148,0.000925,0.122206,0.150208,0.150221,0.606804,1.626546,9.385875,10.609972,3185,44847,3600.000000,4,15,246,GUROBI,1,0,0,0
41,2,New,4,-0.006658,-0.006220,-0.006551,0.120198,0.149991,0.150003,0.691530,1.673493,6.256351,6.256475,1895,32433,3600.000000,4,16,200,GUROBI,1,0,0,0
42,2,New,4,-0.006668,-0.006215,-0.006572,0.119393,0.149992,0.150003,0.730274,1.532605,10.712706,10.712839,2305,36584,3600.000000,4,19,249,GUROBI,1,0,0,0
43,2,New,4,-0.006220,-0.005779,-0.006081,0.126218,0.149990,0.150003,0.601118,1.238000,7.180311,7.478995,1784,26541,3600.000000,4,11,200,GUROBI,1,0,0,0
44,2,New,4,-0.014044,-0.013578,-0.014007,0.124678,0.135267,0.135275,0.518824,1.214070,5.307151,5.970382,1760,23748,3600.000000,4,12,171,GUROBI,1,0,0,0
45,2,New,4,-0.006661,-0.006215,-0.006547,0.103135,0.149988,0.150003,0.590255,1.253112,12.706250,12.706382,1664,34844,3600.000000,4,12,249,GUROBI,1,0,0,0
46,2,New,4,-0.006682,-0.006215,-0.006625,0.128286,0.142182,0.142190,0.652797,1.347438,5.407585,6.555576,1777,27441,3600.000000,4,16,170,GUROBI,1,0,0,0
47,2,New,4,0.000697,0.001148,0.000705,0.150275,0.157815,0.157815,0.557811,1.563624,5.242262,5.710461,889,15229,3600.000000,4,9,171,GUROBI,1,0,0,0
48,2,New,4,0.000697,0.001157,0.000845,0.135201,0.150229,0.150237,0.614473,1.150229,7.706442,8.371332,1996,29157,3600.000000,4,12,171,GUROBI,1,0,0,0
49,2,New,4,0.000681,0.001148,0.000738,0.138622,0.150000,0.150003,0.578872,1.214854,5.024369,5.134069,1704,21337,3600.000000,4,13,171,GUROBI,1,0,0,0
50,2,New,4,0.000716,0.001148,0.000771,0.126107,0.158144,0.158158,0.675038,1.802696,12.916121,14.434140,3720,64892,3600.000000,4,15,245,GUROBI,1,0,0,0
51,2,New,4,-0.006656,-0.006199,-0.006544,0.111278,0.149993,0.150003,0.628266,1.356940,5.676317,5.676450,1913,29682,3600.000000,4,13,245,GUROBI,1,0,0,0
52,2,New,4,0.000713,0.001148,0.000851,0.146918,0.157895,0.157909,0.679295,1.237538,2.222785,4.826902,3317,36527,3600.000000,4,17,171,GUROBI,1,0,0,0
53,2,New,4,-0.006682,-0.006184,-0.006588,0.126888,0.142651,0.142653,0.609346,1.207440,10.262752,10.262887,2460,34159,3600.000000,4,14,171,GUROBI,1,0,0,0
54,2,New,4,-0.006681,-0.006214,-0.006670,0.133822,0.142180,0.142190,0.626894,1.141504,1.771233,2.585712,1263,17578,3600.000000,4,15,171,GUROBI,1,0,0,0
55,2,New,4,-0.006667,-0.006214,-0.006646,0.122129,0.150447,0.150453,0.737773,1.688014,7.638948,8.100729,1912,32200,3600.000000,4,18,250,GUROBI,1,0,0,0
56,2,New,4,-0.006682,-0.006215,-0.006584,0.131673,0.142597,0.142606,0.694694,1.259850,3.653051,3.928274,2456,26072,3600.000000,4,14,170,GUROBI,1,0,0,0
57,2,New,4,-0.006681,-0.006215,-0.006672,0.109972,0.142568,0.142578,0.693885,1.641950,13.063391,13.063531,2645,40147,3600.000000,4,15,246,GUROBI,1,0,0,0
58,2,New,4,-0.006684,-0.006214,-0.006521,0.111143,0.142183,0.142190,0.620431,1.564646,7.674667,7.674799,2031,41160,3600.000000,4,16,249,GUROBI,1,0,0,0
59,2,New,4,0.000713,0.001159,0.000774,0.147732,0.157806,0.157815,0.523954,1.238141,1.396104,2.752116,1307,17898,3600.000000,4,11,171,GUROBI,1,0,0,0
60,2,New,4,-0.005791,-0.005309,-0.005703,0.109632,0.143517,0.143530,0.535910,1.326647,9.383786,9.383916,2990,38226,3600.000000,4,10,245,GUROBI,1,0,0,0
61,2,New,4,0.000681,0.001164,0.000694,0.138654,0.149989,0.150003,0.713556,1.517501,8.257292,8.257425,2571,41858,3600.000000,4,13,171,GUROBI,1,0,0,0
62,2,New,4,-0.006690,-0.006230,-0.006677,0.113548,0.142624,0.142637,0.539952,1.256133,5.063253,5.063387,1841,31050,3600.000000,4,11,205,GUROBI,1,0,0,0
63,2,New,4,-0.014045,-0.013578,-0.013943,0.121947,0.134810,0.134823,0.756819,1.287824,5.218408,5.218542,1495,20905,3600.000000,4,18,170,GUROBI,1,0,0,0
64,2,New,4,-0.006673,-0.006200,-0.006615,0.116849,0.142220,0.142229,0.531383,1.628260,11.589631,11.589765,2023,36849,3600.000000,4,9,245,GUROBI,1,0,0,0
65,2,New,4,-0.006684,-0.006201,-0.006676,0.129691,0.142580,0.142593,0.766893,1.541875,5.928240,6.042868,1845,25012,3600.000000,4,13,171,GUROBI,1,0,0,0
66,2,New,4,0.000708,0.001118,0.000802,0.114373,0.157892,0.157901,0.635844,1.348357,5.878456,5.878590,2547,31376,3600.000000,4,13,238,GUROBI,1,0,0,0
