lpBound,rootDualBound,dualBound,heuristicPrimalBound,primalBound,heuristicTime,rootDualBoundTime,terminationTime,maxTerminationTime,completionTime,maxCompletionTime,usePreprocessing
1144228224968744574800945539252022428912445640588548581971614692426503817829927716957558760830249163480939424612179171869828097334741826664539267159633203035979274379349186316295893136779525569856217867613015038128946297028775610392431913074688.000000,1327441176358805196502905690897812659761060215591469524235978158341895877001650758686596053928881714026133986389487415887317184491897798074852903218153672200222489156179088833653287638727483457536.000000,-17228.023556,-17136.940876,-17136.940876,137.905425,0.000000,138.548444,60.000000,190.000000,60.000000,1
-5548345081600560999460269972341822232590091734179619446055823336114436041761141854750662466488851592627829229110690196344062308520068944190833188310018807747521855642356242478751767307657630173517429329205060530056583916062347839500628691257905982431183514076057309384583452317095675518805192466621267968.000000,0.000000,-17223.747774,-17123.746738,-17123.746738,112.986662,0.000000,113.231246,60.000000,156.000000,60.000000,1
0.000000,1327440761044653004861143417397755903470460744370929278825473901209986131596093042436692254548645268129443701071323159918058361835352722345131260760388807205704479886053554333242740151642100858880.000000,-17223.836011,-17114.759512,-17114.759512,144.930097,0.000000,145.352790,60.000000,199.000000,60.000000,1
0.000000,1327440761044653004861143417397755903470460744370929278825473901209986131596093042436692254548645268129443701071323159918058361835352722345131260760388807205704479886053554333242740151642100858880.000000,-17223.925517,-17145.465209,-17145.465209,132.008901,0.000000,132.484192,60.000000,186.000000,60.000000,1
0.000000,1327440761044653004861143417397755903470460744370929278825473901209986131596093042436692254548645268129443701071323159918058361835352722345131260760388807205704479886053554333242740151642100858880.000000,-17224.014586,-17151.012661,-17151.012661,135.726091,0.000000,136.244328,60.000000,185.000000,60.000000,1
0.000000,1327440761044653004861143417397755903470460744370929278825473901209986131596093042436692254548645268129443701071323159918058361835352722345131260760388807205704479886053554333242740151642100858880.000000,-17224.098661,-17151.777561,-17151.777561,115.005538,0.000000,115.475759,60.000000,161.000000,60.000000,1
0.000000,0.000000,-17224.187138,-17143.381274,-17143.381274,161.846411,0.000000,162.206275,60.000000,213.000000,60.000000,1
0.000000,0.000000,-17224.278365,-17129.560439,-17129.560439,114.056414,0.000000,114.378300,60.000000,167.000000,60.000000,1
0.000000,0.000000,-17224.359976,-17103.079739,-17103.079739,138.177258,0.000000,138.505603,60.000000,191.000000,60.000000,1
0.000000,0.000000,-17224.450203,-17143.998604,-17143.998604,134.177977,0.000000,134.255310,60.000000,181.000000,60.000000,1
0.000000,0.000000,-17224.540334,-17151.980779,-17151.980779,146.418042,0.000000,147.106229,60.000000,194.000000,60.000000,1
0.000000,0.000000,-17224.628740,-17145.602288,-17145.602288,176.843153,0.000000,177.322184,60.000000,228.000000,60.000000,1
0.000000,0.000000,-17224.711746,-17152.108250,-17152.108250,146.464828,0.000000,146.766415,60.000000,192.000000,60.000000,1
0.000000,0.000000,-17224.800981,-17146.678073,-17146.678073,133.266549,0.000000,134.020540,60.000000,179.000000,60.000000,1
0.000000,0.000000,-17224.887733,-17136.339635,-17136.339635,126.872065,0.000000,126.948720,60.000000,167.000000,60.000000,1
0.000000,0.000000,-17224.972937,-17117.386555,-17117.386555,131.332039,0.000000,131.865880,60.000000,180.000000,60.000000,1
0.000000,0.000000,-17225.057261,-17123.067531,-17123.067531,117.147440,0.000000,117.496336,60.000000,171.000000,60.000000,1
