lpBound,rootDualBound,dualBound,heuristicPrimalBound,primalBound,heuristicTime,rootDualBoundTime,terminationTime,maxTerminationTime,completionTime,maxCompletionTime,usePreprocessing
10396.395133,13512.082773,13512.082773,28968.000000,28968.000000,2.663841,7.183392,600.029608,600.000000,601.000000,600.000000,1
7921.857235,10890.799122,10890.799122,20733.000000,19931.000000,2.705234,9.521709,600.070856,600.000000,600.000000,600.000000,1
7771.936588,10336.161873,10336.161873,23982.000000,21198.000000,3.276998,9.485124,600.078142,600.000000,601.000000,600.000000,1
7873.002724,10560.256715,10560.256715,23216.000000,13758.000000,3.759578,8.972394,600.043407,600.000000,601.000000,600.000000,1
9010.012206,11985.313722,12153.376024,20189.000000,20189.000000,0.965931,5.195441,600.115212,600.000000,600.000000,600.000000,1
7976.220559,10742.655729,10827.341013,22410.000000,15197.000000,3.092610,8.561023,600.153271,600.000000,600.000000,600.000000,1
7714.531165,10700.868665,10700.868665,21731.000000,17626.000000,3.805984,11.775369,600.016957,600.000000,601.000000,600.000000,1
8249.316853,10723.886752,10764.724341,22614.000000,16525.000000,2.246426,6.895370,600.092197,600.000000,600.000000,600.000000,1
7996.952929,10600.119274,10600.119274,20212.000000,14322.000000,2.549691,7.900763,600.098470,600.000000,601.000000,600.000000,1
8301.472324,11653.217834,11761.103822,22179.000000,22179.000000,2.187491,8.305350,600.071089,600.000000,600.000000,600.000000,1
8408.826441,10700.536628,10701.000000,19173.000000,19040.000000,1.602141,9.501205,600.072052,600.000000,601.000000,600.000000,1
7515.271029,10280.415573,10280.415573,23730.000000,18006.000000,1.795143,8.739646,600.032838,600.000000,600.000000,600.000000,1
7771.913311,10600.751446,10600.751446,21589.000000,20128.000000,2.903444,11.022136,600.094515,600.000000,601.000000,600.000000,1
9729.117322,12316.041610,12316.041610,21415.000000,19776.000000,2.522308,8.075943,600.026153,600.000000,600.000000,600.000000,1
7797.977328,10363.623317,10363.623317,21520.000000,14220.000000,2.735327,7.350494,600.034503,600.000000,601.000000,600.000000,1
8104.650518,10506.378677,10506.378677,18895.000000,18895.000000,4.164982,9.431048,600.031692,600.000000,601.000000,600.000000,1
10013.568891,13161.212000,13308.188332,27612.000000,27612.000000,4.822306,9.763154,600.269104,600.000000,601.000000,600.000000,1
