lpBound,rootDualBound,dualBound,heuristicPrimalBound,primalBound,heuristicTime,rootDualBoundTime,terminationTime,maxTerminationTime,completionTime,maxCompletionTime,usePreprocessing
276.058602,292.709014,292.714727,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,2.111873,4.358383,300.022086,300.000000,300.000000,300.000000,1
285.882222,310.381220,310.381394,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,5.644722,41.617536,300.017798,300.000000,301.000000,300.000000,1
296.246667,320.390819,320.394970,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,5.881901,38.243151,300.047182,300.000000,302.000000,300.000000,1
322.591667,346.042661,346.043120,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,4.576188,38.880794,300.036831,300.000000,301.000000,300.000000,1
305.063889,325.167136,325.169408,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,1.320744,30.231980,300.013847,300.000000,301.000000,300.000000,1
285.900000,311.655216,311.658767,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,1.141705,41.560563,300.064060,300.000000,301.000000,300.000000,1
319.583333,343.548958,343.552982,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,4.588407,7.934432,300.011705,300.000000,301.000000,300.000000,1
342.703623,363.258905,363.258995,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,5.831782,45.699128,300.074995,300.000000,302.000000,300.000000,1
309.394444,329.407545,329.407594,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,2.496180,41.147708,300.026714,300.000000,301.000000,300.000000,1
290.475758,309.041664,309.233669,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,1.317503,24.828925,300.091827,300.000000,301.000000,300.000000,1
297.733333,317.930878,317.932325,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,5.728105,42.562719,300.014966,300.000000,301.000000,300.000000,1
301.554167,324.712186,324.712192,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,0.971255,41.911020,300.028103,300.000000,301.000000,300.000000,1
282.916667,312.186055,312.187074,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,5.835292,56.280425,300.013457,300.000000,302.000000,300.000000,1
290.650000,318.742125,318.754912,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,5.454869,44.542280,300.025987,300.000000,301.000000,300.000000,1
275.375000,299.473368,299.485601,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,5.784452,9.413228,300.037402,300.000000,301.000000,300.000000,1
338.541667,360.022313,360.035932,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,1.097512,37.228425,300.084454,300.000000,301.000000,300.000000,1
316.921667,341.935721,341.936007,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,6.215607,45.615012,300.124065,300.000000,302.000000,300.000000,1
285.504167,308.332476,308.332492,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,5.217993,42.654394,300.033572,300.000000,301.000000,300.000000,1
305.846667,328.325502,328.382779,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,6.287216,34.723653,300.027316,300.000000,301.000000,300.000000,1
303.834314,333.310494,333.314041,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,7.383021,39.244717,300.050026,300.000000,302.000000,300.000000,1
311.644545,332.253337,332.298158,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,1.808143,5.630343,300.010958,300.000000,301.000000,300.000000,1
328.550000,359.106743,359.129686,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,3.432251,29.054813,300.010781,300.000000,301.000000,300.000000,1
278.208333,302.368144,302.441165,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,5.329051,7.556415,300.046757,300.000000,302.000000,300.000000,1
296.133333,321.624905,321.641976,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,0.763138,40.607700,300.017836,300.000000,301.000000,300.000000,1
283.924359,300.075375,300.236348,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,5.707687,9.054413,300.022799,300.000000,301.000000,300.000000,1
298.013889,318.863200,318.915682,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,5.442206,24.969532,300.118771,300.000000,302.000000,300.000000,1
316.025000,338.811170,338.811484,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,2.259029,44.077489,300.010438,300.000000,301.000000,300.000000,1
316.683333,338.656408,338.656796,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,4.624545,44.291598,300.020417,300.000000,302.000000,300.000000,1
310.933333,339.314759,339.316482,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,4.862252,44.764049,300.050831,300.000000,301.000000,300.000000,1
317.250000,331.778170,331.781434,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,4.594774,41.623800,300.019258,300.000000,301.000000,300.000000,1
310.588889,335.910703,335.916729,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,1.009468,31.197868,300.011878,300.000000,301.000000,300.000000,1
297.729487,313.151192,313.151192,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,5.275368,7.412437,300.112804,300.000000,301.000000,300.000000,1
322.733333,345.004122,345.004607,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,4.656503,38.521542,300.007045,300.000000,301.000000,300.000000,1
310.416667,339.150754,339.153019,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,5.171471,40.988732,300.015307,300.000000,301.000000,300.000000,1
317.536905,341.465473,341.465960,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,0.765083,31.628043,300.032922,300.000000,301.000000,300.000000,1
286.105314,303.960491,304.008464,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,7.494118,10.153033,300.033640,300.000000,301.000000,300.000000,1
323.333333,354.837487,354.844266,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,5.488461,24.554782,300.007458,300.000000,301.000000,300.000000,1
323.200000,360.205828,360.205987,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,4.286241,39.989978,300.091006,300.000000,301.000000,300.000000,1
294.676190,322.623507,322.623732,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,4.366384,36.605194,300.052105,300.000000,301.000000,300.000000,1
288.040230,312.232561,312.233415,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,6.061277,54.906944,300.038020,300.000000,302.000000,300.000000,1
328.548168,345.595099,345.595187,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,4.491943,31.746795,300.019013,300.000000,301.000000,300.000000,1
309.995833,327.511366,327.526472,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,5.510586,43.827856,300.017429,300.000000,301.000000,300.000000,1
328.332222,342.823973,342.915032,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,5.011070,8.607414,300.042958,300.000000,301.000000,300.000000,1
321.215556,345.428392,345.429064,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,4.566140,29.236864,300.009971,300.000000,301.000000,300.000000,1
310.502222,332.892592,332.896329,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,5.777861,45.550347,300.010890,300.000000,301.000000,300.000000,1
286.688889,315.754300,315.754482,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,4.885617,38.698707,300.022040,300.000000,301.000000,300.000000,1
303.526852,328.368653,328.368799,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,4.924510,33.961326,300.036997,300.000000,302.000000,300.000000,1
328.083333,353.949771,353.951456,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,5.523574,46.396443,300.057955,300.000000,301.000000,300.000000,1
318.216667,343.458019,343.768159,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,1.052692,26.144638,300.099794,300.000000,301.000000,300.000000,1
294.836364,320.395016,320.440607,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,4.606263,11.518822,300.079295,300.000000,301.000000,300.000000,1
