instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,16,10482.795280,10609.560145,10598.619286,10603.541416,11800.005440,11801.185350,1.465014,1.584063,7.009199,768.923335,3911076,22704486,3600.000000,16,12,12,GUROBI,1
1,New,16,10294.544811,10404.334400,10394.210149,10418.185516,11497.462561,11498.610200,0.746579,0.921332,46.115243,1106.362767,1721081,10448005,3600.000000,16,12,12,GUROBI,1
3,New,16,9124.225083,9229.025824,9220.706900,9232.341907,10205.491818,10206.510905,0.675039,0.806261,85.737999,260.415341,1102615,6555457,3600.000000,16,12,12,GUROBI,1
4,New,16,3172.231587,3303.815660,3225.920391,3263.180214,4423.706969,4424.140740,0.776310,0.926645,21.638681,285.123962,1185152,7215831,3600.000000,16,12,12,GUROBI,1
