instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,64,5711620.957128,5713349.828543,5712898.160758,5740304.596510,5761089.735460,5761665.217720,22.597510,23.994679,527.526739,728.531230,1384817,4605784,3600.000000,64,26,44,GUROBI,1,30,0,0
1,Old,64,5296195.592955,5297901.696754,5297721.899355,5367404.266704,5385003.669993,5385506.510230,8.389612,10.415957,28.942365,28.956410,5645,34491,3600.000000,64,44,0,GUROBI,1,30,0,0
2,Old,64,4187931.447412,4193710.740450,4193145.196766,4392005.198349,4402008.649023,4402387.651132,9.969065,11.423431,12.555592,12.883390,644,4921,3600.000000,64,44,0,GUROBI,1,30,0,0
3,Old,64,5508426.563353,5513809.997303,5512343.884186,5572241.160064,5581582.424158,5582091.663340,6.236894,7.492068,12.186472,14.412084,2311,15652,3600.000000,64,27,0,GUROBI,1,30,0,0
4,Old,64,4788387.215072,4792786.925160,4792786.925160,4867313.247129,4888431.812464,4888919.445026,9.066528,10.829654,45.480719,48.643191,12220,133867,3600.000000,64,7,0,GUROBI,1,30,0,0
5,Old,64,4951440.756585,4952874.129670,4952381.277863,5087622.617841,5106351.531102,5106802.956045,6.092311,7.182164,12.075384,12.158810,1083,8030,3600.000000,64,2,0,GUROBI,1,30,0,0
6,Old,64,4771716.287367,4776225.962005,4775322.038714,4842600.431647,4857250.943026,4857699.892349,6.226177,7.933458,17.531362,17.614070,1300,12519,3600.000000,64,1,0,GUROBI,1,30,0,0
7,Old,64,5221550.775328,5223993.752301,5223029.092453,5305440.519973,5317564.354260,5318090.976276,6.943784,8.478520,11.333998,11.516291,1638,10548,3600.000000,64,50,0,GUROBI,1,30,0,0
8,Old,64,4901399.063281,4903174.727390,4902339.296080,5009766.428439,5032072.801971,5032570.167160,5.151027,6.264490,24.266836,24.785845,9171,70201,3600.000000,64,2,0,GUROBI,1,30,0,0
9,Old,64,5107798.619775,5117140.739825,5108410.468445,5198041.601248,5208770.533813,5208770.533813,5.344071,6.757439,11.811223,16.933358,5116,25338,3600.000000,64,2,0,GUROBI,1,30,0,0
10,Old,64,5426137.592535,5427216.320860,5427083.665236,5512486.333198,5528870.633762,5529402.187326,5.856327,7.653016,22.502061,23.798487,6496,42149,3600.000000,64,12,0,GUROBI,1,30,0,0
