instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,64,10552.352941,11894.705882,10928.823529,13134.418608,13384.408982,13385.000000,2.313040,2.485465,2.655623,2.667796,114,2370,3600.000000,64,2,16,GUROBI,1
1,Old,64,-10762834.662872,-10762669.254269,-10762735.496629,-10762351.209993,-10762323.850896,-10762318.000000,2.255812,2.341558,2.347209,2.348170,8,323,3600.000000,64,12,0,GUROBI,1
2,Old,64,-1832995.235294,-1832691.647059,-1832741.571428,-1832144.755953,-1832123.075521,-1832103.333333,1.940165,2.042740,2.045236,2.046225,8,381,3600.000000,64,7,0,GUROBI,1
3,Old,64,-7469421.104364,-7469164.163188,-7469177.810131,-7468825.288181,-7468808.484480,-7468735.000000,2.420323,2.500630,2.507589,2.508533,12,380,3600.000000,64,12,0,GUROBI,1
4,Old,64,-610182.745098,-609742.000000,-609971.411765,-608956.989633,-608914.000012,-608914.000012,1.592095,1.711998,1.717911,1.719135,5,418,3600.000000,64,3,0,GUROBI,1
5,Old,64,-3786840.627451,-3786174.258697,-3786424.019608,-3785721.509051,-3785701.000000,-3785689.000000,2.751606,2.822993,2.825769,2.826559,6,324,3600.000000,64,2,0,GUROBI,1
6,Old,64,-5066092.994307,-5065586.817837,-5065616.846186,-5064810.102189,-5064753.322765,-5064687.000000,1.977797,2.078112,2.084814,2.085679,11,412,3600.000000,64,12,0,GUROBI,1
7,Old,64,-1926727.490196,-1926015.058824,-1926363.156958,-1925331.725945,-1925326.423368,-1925313.000000,2.421010,2.542685,2.550452,2.550539,5,422,3600.000000,64,11,0,GUROBI,1
8,Old,64,10501.137255,11515.039216,11063.702548,12708.371863,12922.182731,12923.000000,3.288591,3.525726,4.284524,4.284629,389,8364,3600.000000,64,17,0,GUROBI,1
9,Old,64,-3118451.725490,-3118131.941176,-3118161.417217,-3117227.314455,-3117199.435036,-3117183.000000,4.575287,4.717024,4.722368,4.723322,8,531,3600.000000,64,11,0,GUROBI,1
10,Old,64,-8323911.030993,-8323811.089817,-8323811.089817,-8323400.065621,-8323367.553850,-8323327.000000,2.255952,2.350531,2.371938,2.372030,16,443,3600.000000,64,13,0,GUROBI,1
