instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,64,800002400.000000,800002400.000000,800002400.000000,800002405.635130,1200000699.931001,1200012600.000000,1.885231,1.976741,515.937031,530.133861,671613,4226399,3600.000000,64,5,72,GUROBI,1,37,0,0
1,New,64,800002052.215534,800002063.074120,800002057.271090,800002912.831207,1200006664.635611,1200020171.000000,1.473490,1.584817,178.688198,178.702771,166263,1587048,3600.000000,69,5,70,GUROBI,1,42,0,0
2,New,64,800004022.550000,800004427.134018,800004022.935210,800004455.949751,1200003107.483675,1200015088.000000,6.252641,6.361922,493.473029,511.663155,451587,4314931,3600.000000,70,44,60,GUROBI,1,38,0,0
3,New,64,800000100.276389,800001309.650595,800000105.414571,800001297.281434,1199903624.182613,1200013967.000000,1.693141,1.812614,257.412713,258.754179,219077,2096013,3600.000000,66,7,70,GUROBI,1,41,0,0
4,New,64,799994377.626191,799994396.638889,799994380.278350,799994472.569865,1199922279.238023,1200000969.000000,2.571263,2.674408,149.221054,149.221217,146037,1261902,3600.000000,66,12,66,GUROBI,1,40,0,0
5,New,64,800000160.072292,800001360.783730,800000160.623086,800000297.400880,1200002483.281352,1200014453.000000,1.221471,1.303066,135.548691,135.548863,133109,1176133,3600.000000,65,4,69,GUROBI,1,40,0,0
6,New,64,800002005.188041,800002014.962500,800002005.807738,800002073.066667,1199978530.923979,1200015372.000000,1.268580,1.340496,201.702320,208.840845,246871,1853856,3600.000000,64,4,68,GUROBI,1,36,0,0
7,New,64,799992483.561544,799992496.971428,799992491.737301,799992583.122164,1199989062.841810,1200000955.000000,1.061563,1.164330,215.973202,256.454116,174057,2320344,3600.000000,66,2,60,GUROBI,1,41,0,0
8,New,64,800002235.995238,800003141.523937,800002236.010232,800002942.750626,1200003136.748276,1200015084.000000,1.968867,2.098139,695.593021,705.577389,704327,6441104,3600.000000,64,10,56,GUROBI,1,38,0,0
9,New,64,800000526.932143,800001085.394048,800000927.508708,800001268.356256,1200003378.593047,1200015378.000000,4.237731,4.350599,473.143501,553.735984,471431,5420089,3600.000000,68,29,68,GUROBI,1,35,0,0
10,New,64,800000012.818750,800000025.048512,800000015.165054,800000421.252593,1200003863.900047,1200015863.000000,1.995256,2.100028,370.339789,564.318858,718429,5436113,3600.000000,64,9,54,GUROBI,1,38,0,0
