instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,64,-16646.586017,-16491.988398,-16628.624437,-14367.388629,-14340.782132,-14339.353516,37.383814,38.456152,104.896297,109.974180,8474,324929,3600.000000,64,3,88,GUROBI,1
1,New,64,-16646.358428,-16456.571739,-16636.651555,-14241.103990,-14229.739950,-14228.424972,58.144808,59.054653,65.620584,65.688981,741,23559,3600.000000,67,16,88,GUROBI,1
2,New,64,-16647.383772,-16346.294274,-16601.165544,-14269.530375,-14238.104369,-14236.699453,51.597607,52.419385,105.163837,106.441638,7469,258300,3600.000000,73,10,88,GUROBI,1
3,New,64,-16646.042424,-16463.702449,-16628.507877,-14342.358408,-14322.075316,-14320.785156,41.221151,42.296418,66.805571,76.112037,3606,160285,3600.000000,77,3,88,GUROBI,1
4,New,64,-16647.908251,-15852.688703,-16600.908354,-13464.417337,-13457.259119,-13457.259119,89.771872,90.327428,91.805533,91.805755,174,8388,3600.000000,98,2,88,GUROBI,1
