instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,16,-21.433796,-21.433796,-21.433796,-21.433102,-21.399191,-21.400307,0.000029,0.186512,0.233234,0.299029,94,1208,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,16,-21.561422,-21.561422,-21.561422,-21.561322,-21.534585,-21.534585,0.000002,0.171498,0.211687,0.260605,75,1034,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,16,-21.433816,-21.433816,-21.433816,-21.433762,-21.416766,-21.419290,0.000002,0.183051,0.217768,0.248641,74,747,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,16,-21.494956,-21.494956,-21.494956,-21.477137,-21.305686,-21.305686,0.000001,0.283600,0.319685,0.360276,84,1032,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,16,-24.444307,-24.444307,-24.444307,-23.421550,-21.336737,-21.337537,0.000002,0.249105,0.356892,0.356982,73,1495,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,16,-21.496306,-21.496306,-21.496306,-21.496261,-21.458999,-21.463422,0.000002,0.171646,0.203641,0.239037,68,706,3600.000000,0,0,0,GUROBI,1,0,0,0
6,None,16,-22.030778,-22.030778,-22.030778,-22.030582,-22.000288,-22.000288,0.000002,0.169430,0.199016,0.236842,84,764,3600.000000,0,0,0,GUROBI,1,0,0,0
7,None,16,-21.558848,-21.558848,-21.558848,-21.558768,-21.522893,-21.535624,0.000002,0.162602,0.197689,0.197780,38,480,3600.000000,0,0,0,GUROBI,1,0,0,0
8,None,16,-21.504425,-21.504425,-21.504425,-21.504351,-21.453630,-21.474613,0.000002,0.172027,0.215411,0.215501,51,534,3600.000000,0,0,0,GUROBI,1,0,0,0
9,None,16,-24.302929,-24.302929,-24.302929,-23.345060,-21.226578,-21.226578,0.000002,0.362349,0.612077,0.612177,276,3050,3600.000000,0,0,0,GUROBI,1,0,0,0
10,None,16,-21.494073,-21.494073,-21.494073,-21.493973,-21.457403,-21.457403,0.000002,0.178627,0.226654,0.258598,85,761,3600.000000,0,0,0,GUROBI,1,0,0,0
