instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,4,7579621.830870,7579664.032772,7579664.032747,7580208.169430,7580504.982025,7581123.423074,1.509797,2.243420,14.273534,14.276269,2784,37100,3600.000000,4,8,64,GUROBI,1,0,0,0
1,Farkas,4,7579498.252560,7579540.476134,7579540.459126,7579962.015141,7580284.866551,7581040.644799,0.089478,0.733625,16.970366,22.340509,5676,68521,3600.000000,4,8,0,GUROBI,1,0,0,0
2,Farkas,4,7579378.437655,7579421.106100,7579421.106098,7579822.684666,7580093.881823,7580777.994720,0.094244,0.701893,7.648467,7.650795,1713,19072,3600.000000,4,8,0,GUROBI,1,0,0,0
3,Farkas,4,7579559.015117,7579600.543855,7579600.543855,7580054.565028,7580498.166253,7581252.322488,0.085927,0.686779,18.276085,18.278734,5130,56604,3600.000000,4,8,0,GUROBI,1,0,0,0
4,Farkas,4,7579484.955132,7579527.215346,7579527.215345,7579932.995354,7580325.706230,7580940.945934,0.090886,0.784478,34.212718,34.218052,9935,118923,3600.000000,4,8,0,GUROBI,1,0,0,0
5,Farkas,4,7579630.808583,7579672.783815,7579672.783813,7580255.483522,7580568.408437,7581104.166338,0.088018,0.844564,26.241442,26.244396,7534,87162,3600.000000,4,8,0,GUROBI,1,0,0,0
6,Farkas,4,7579430.749186,7579472.688012,7579472.688012,7579880.942702,7580205.439398,7580916.505004,0.092471,0.568819,8.696278,10.477066,3058,33063,3600.000000,4,8,0,GUROBI,1,0,0,0
7,Farkas,4,7579602.458352,7579644.696267,7579644.696267,7580072.130104,7580603.804027,7581145.131781,0.086225,0.644488,14.421006,14.423747,4111,41231,3600.000000,4,8,0,GUROBI,1,0,0,0
8,Farkas,4,7579373.466042,7579414.394818,7579414.394816,7580047.092854,7580298.881986,7580922.006883,0.089417,0.817924,8.608419,10.279300,2280,25356,3600.000000,4,8,0,GUROBI,1,0,0,0
9,Farkas,4,7579536.116993,7579577.743704,7579577.743704,7580172.461924,7580557.406019,7581172.456878,0.094585,0.945282,23.528602,32.619632,5940,84537,3600.000000,4,8,0,GUROBI,1,0,0,0
