instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,16,-78.073128,-75.727068,-76.145019,-73.046060,-62.000000,-62.000000,9.194536,17.675803,920.607688,920.621354,261248,4346511,3600.000000,71,44,44,GUROBI,1
1,New,16,-78.073128,-75.727068,-76.145019,-73.046060,-62.000000,-62.000000,9.009570,17.504103,1514.140460,1514.234793,447565,7158354,3600.000000,71,44,44,GUROBI,1
2,New,16,-78.073128,-75.727068,-76.383839,-72.927401,-62.000000,-62.000000,8.591819,16.341775,1102.422186,1108.882137,334353,5018190,3600.000000,71,44,44,GUROBI,1
3,New,16,-78.055471,-75.705914,-76.459699,-73.114030,-62.000000,-62.000000,9.066090,17.683058,944.192470,944.237103,257505,4302113,3600.000000,72,44,44,GUROBI,1
4,New,16,-78.053020,-75.716841,-76.462168,-73.154601,-61.937500,-61.937500,8.199387,15.952994,465.228643,586.234154,159534,2510007,3600.000000,71,44,44,GUROBI,1
5,New,16,-78.073128,-75.983138,-76.598694,-73.531869,-62.000000,-62.000000,7.931534,14.322108,1189.941004,1190.034492,385816,5432845,3600.000000,63,44,44,GUROBI,1
6,New,16,-78.073128,-75.727068,-76.125437,-73.145535,-62.000000,-62.000000,8.645544,16.725572,1059.302557,1059.359503,329966,4881446,3600.000000,71,44,44,GUROBI,1
7,New,16,-78.073128,-75.727068,-76.395573,-73.130153,-62.000000,-62.000000,7.815613,17.654680,1227.842391,1227.935470,377817,5773261,3600.000000,73,44,44,GUROBI,1
8,New,16,-78.060325,-75.710576,-76.361358,-73.114059,-61.937500,-61.937500,8.911997,17.656413,1250.532616,1250.605843,376544,5431968,3600.000000,71,44,44,GUROBI,1
9,New,16,-78.053638,-75.734504,-76.258729,-73.087363,-62.000000,-62.000000,7.952560,15.377081,1227.942815,1227.990394,369257,5636140,3600.000000,71,44,44,GUROBI,1
10,New,16,-78.010628,-75.664568,-76.161973,-73.258233,-62.000000,-62.000000,8.625191,15.566841,1102.567277,1102.612608,270161,4048686,3600.000000,71,44,44,GUROBI,1
