instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,4,34.289167,34.536566,34.454152,35.185752,37.000000,37.000000,0.359903,0.524553,0.540348,0.762461,333,3730,3600.000000,4,25,25,GUROBI,1,0,0,0
1,New,4,34.289167,34.536566,34.418567,35.184279,36.750000,36.750000,0.267090,0.412844,1.119925,1.353390,946,8359,3600.000000,4,15,25,GUROBI,1,0,0,0
2,New,4,85.854917,86.018625,85.993974,86.912183,88.000000,88.000000,0.160911,0.322094,0.850843,0.850941,830,7722,3600.000000,4,7,22,GUROBI,1,0,0,0
3,New,4,-286.960833,-286.713434,-286.833546,-286.218414,-284.250000,-284.250000,0.357122,0.467281,0.554699,0.862441,521,4010,3600.000000,4,25,25,GUROBI,1,0,0,0
4,New,4,34.216682,34.361667,34.287694,35.963903,36.750000,36.750000,0.145614,0.304708,0.510126,0.510226,291,2924,3600.000000,4,4,25,GUROBI,1,0,0,0
5,New,4,-67.960833,-67.713434,-67.822602,-67.061690,-65.250000,-65.250000,0.294004,0.442732,0.461804,1.321426,1036,10061,3600.000000,4,14,25,GUROBI,1,0,0,0
6,New,4,87.886875,88.081878,88.011538,89.700879,90.250000,90.250000,0.379294,0.558192,0.606653,0.632397,113,1540,3600.000000,4,28,28,GUROBI,1,0,0,0
7,New,4,34.289167,34.536566,34.427398,35.179302,37.000000,37.000000,0.293493,0.427710,0.562566,0.810513,521,4104,3600.000000,4,16,25,GUROBI,1,0,0,0
8,New,4,34.289167,34.474695,34.425733,35.158701,37.000000,37.000000,0.252705,0.395845,0.418532,2.165031,3167,21105,3600.000000,4,15,25,GUROBI,1,0,0,0
9,New,4,-90.866729,-90.632000,-90.770756,-89.530292,-88.250000,-88.250000,0.147208,0.367316,0.386760,1.690241,1794,15926,3600.000000,4,4,21,GUROBI,1,0,0,0
