instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,16,210442.061568,215077.998631,212708.839688,313889.520183,322240.769188,326481.142828,16.181498,21.327304,16.181498,3616.182958,51209,7472045,3600.000000,18,6,229,GUROBI,1,8,0,0
1,Old,16,210360.591094,214997.725018,212035.943591,313792.103353,321510.955000,326440.840196,19.795425,23.391108,19.795425,3619.796868,44301,5885991,3600.000000,18,1,0,GUROBI,1,8,0,0
2,Old,16,211459.820318,216071.823170,211560.646272,314503.022174,322072.112254,327258.015381,10.626468,13.687965,10.626468,3610.628020,57759,5270111,3600.000000,18,1,0,GUROBI,1,8,0,0
3,Old,16,211221.783454,215839.637200,211431.856891,314360.426984,321534.004606,327088.754290,10.757216,15.374191,10.757216,3610.757548,43798,4283312,3600.000000,18,1,0,GUROBI,1,8,0,0
4,Old,16,210742.806629,215372.632052,212725.298141,313988.580827,321386.779275,326749.590419,8.368950,12.331415,8.368950,3608.371688,50636,5472177,3600.000000,18,4,0,GUROBI,1,8,0,0
5,Old,16,209012.903535,213672.764638,211459.969966,312388.372820,320432.299344,325484.625354,14.551494,17.916896,14.551494,3614.553132,58682,5886946,3600.000000,18,4,0,GUROBI,1,8,0,0
6,Old,16,211048.207188,215679.348677,213227.782728,314275.471688,320421.886369,326864.505525,7.755110,11.469800,7.755110,3607.755786,52833,5774881,3600.000000,18,5,0,GUROBI,1,8,0,0
7,Old,16,208059.384494,212736.436572,209694.163189,311394.277742,324747.684620,324838.704240,127.780405,131.146748,3714.114706,3727.788653,202360,8387595,3600.000000,18,1,0,GUROBI,1,8,0,0
8,Old,16,209735.786590,214380.650964,211364.916760,313278.133853,319823.455759,326091.229623,9.739941,12.881671,9.739941,3609.742214,50539,5645444,3600.000000,18,2,0,GUROBI,1,8,0,0
9,Old,16,209760.077983,214405.358539,211319.110101,312643.507704,320701.306029,326019.520445,7.812751,11.463801,7.812751,3607.813664,57743,6264315,3600.000000,18,1,0,GUROBI,1,8,0,0
10,Old,16,211835.423415,216442.633125,212699.343830,314540.972108,321743.049884,327566.326273,21.773557,24.945922,21.773557,3621.787503,54361,6252525,3600.000000,18,1,0,GUROBI,1,8,0,0
