instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,16,193774.753707,193847.604152,193838.363616,193858.771878,211894.000000,211913.000000,3665.909297,3668.884593,4118.179329,4263.455751,33114,2988342,3600.000000,19,134,1224,GUROBI,1,9,0,0
1,New,16,193767.385740,193829.772247,193812.292823,193852.110036,211921.000000,211921.000000,3655.797862,3658.613485,3951.518599,4351.405381,49033,4001978,3600.000000,20,165,1192,GUROBI,1,10,0,0
2,New,16,193772.200411,193819.207372,193802.562439,193813.773030,211902.000000,211910.000000,3674.104483,3676.417848,4116.093943,4381.238319,40358,3826702,3600.000000,21,172,1213,GUROBI,1,11,0,0
3,New,16,193778.624221,193820.816868,193789.910957,193833.442505,211914.000000,211933.000000,3668.361337,3670.718943,3730.216903,3797.244541,12464,999955,3600.000000,21,179,1184,GUROBI,1,12,0,0
4,New,16,193780.713443,193839.484718,193832.608543,193865.658402,211895.000000,211911.000000,3677.834869,3681.006705,3937.445941,4235.745150,34634,2896176,3600.000000,16,265,1209,GUROBI,1,7,0,0
5,New,16,193776.441063,193820.696860,193814.730291,193828.657342,211887.000000,211907.000000,3680.755053,3683.144865,4350.419755,4350.720096,41114,3616538,3600.000000,20,145,1217,GUROBI,1,10,0,0
6,New,16,193778.737829,193842.616576,193831.158099,193839.392441,211899.000000,211920.000000,3648.903799,3651.225838,4052.890069,4124.459526,33532,2503608,3600.000000,19,152,1225,GUROBI,1,9,0,0
7,New,16,193779.110698,193859.500782,193785.750860,193842.921754,211916.000000,211928.000000,3635.956565,3638.996891,3695.521803,3845.090439,16004,1292512,3600.000000,17,126,1215,GUROBI,1,7,0,0
8,New,16,193765.184374,193836.332925,193804.107294,193834.748210,211888.000000,211908.000000,3645.559281,3648.007280,4136.459227,4167.086389,27131,2405549,3600.000000,17,153,1191,GUROBI,1,7,0,0
9,New,16,193769.255184,193826.636824,193824.473844,193833.759742,211885.000000,211906.000000,3669.533310,3671.840676,4077.843427,4137.525506,28284,2345449,3600.000000,23,162,1225,GUROBI,1,13,0,0
10,New,16,193778.565608,193853.057405,193844.399308,193849.410043,211913.000000,211921.000000,3662.049635,3664.503024,4197.213587,4199.707014,30497,2723271,3600.000000,16,177,1230,GUROBI,1,7,0,0
