instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,4,-301650.000000,-301650.000000,-301650.000000,-301650.000000,-301650.000000,-301650.000000,0.000002,1.342579,2.380571,2.384188,95,8625,3600.000000,0,0,0,GUROBI,1
1,None,4,-303782.286589,-303782.286589,-303782.286589,-303713.893406,-303713.000005,-303713.000005,0.000001,1.758880,1.766406,1.770271,1,2145,3600.000000,0,0,0,GUROBI,1
2,None,4,-305524.901345,-305524.901345,-305524.901345,-305450.602252,-305449.979162,-305448.000000,0.000002,2.921682,2.970478,2.976531,9,2759,3600.000000,0,0,0,GUROBI,1
3,None,4,-301851.322795,-301851.322795,-301851.322795,-301810.327013,-301809.000002,-301809.000002,0.000003,1.956303,1.969721,1.970032,1,2321,3600.000000,0,0,0,GUROBI,1
4,None,4,-299943.148411,-299943.148411,-299943.148411,-299906.474219,-299906.000002,-299906.000002,0.000001,1.997631,3.379090,3.379442,91,5130,3600.000000,0,0,0,GUROBI,1
5,None,4,-301671.197725,-301671.197725,-301671.197725,-301663.700541,-301663.000000,-301658.000000,0.000002,1.249364,1.474438,1.484049,24,3317,3600.000000,0,0,0,GUROBI,1
6,None,4,-301764.013135,-301764.013135,-301764.013135,-301698.007471,-301697.000000,-301688.000000,0.000003,2.179021,2.833456,2.837069,80,4485,3600.000000,0,0,0,GUROBI,1
7,None,4,-301844.644096,-301844.644096,-301844.644096,-301797.102941,-301797.000000,-301797.000000,0.000003,1.925803,1.934904,1.935217,1,2160,3600.000000,0,0,0,GUROBI,1
8,None,4,-303847.441011,-303847.441011,-303847.441011,-303798.000003,-303798.000003,-303798.000003,0.000002,1.407785,1.417306,1.420602,1,2370,3600.000000,0,0,0,GUROBI,1
9,None,4,-303675.551300,-303675.551300,-303675.551300,-303631.654158,-303630.862546,-303627.000000,0.000003,1.897814,2.158884,2.164289,15,3233,3600.000000,0,0,0,GUROBI,1
10,None,4,-303495.352288,-303495.352288,-303495.352288,-303463.224517,-303463.000000,-303463.000000,0.000002,2.399230,2.431599,2.436562,5,2678,3600.000000,0,0,0,GUROBI,1
