instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,16,11.724138,11.724138,11.724138,17.989166,54.600000,54.600000,0.000016,3.281084,296.520633,503.005281,84646,3001362,3600.000000,0,0,0,GUROBI,1
1,None,16,11.724138,11.724138,11.724138,31.500000,54.400000,54.400000,0.000001,1.416257,17.136713,42.621716,2650,201771,3600.000000,0,0,0,GUROBI,1
2,None,16,11.689655,11.689655,11.689655,18.154304,55.000000,55.000000,0.000002,6.052842,110.553433,139.130706,19807,745401,3600.000000,0,0,0,GUROBI,1
3,None,16,11.724138,11.724138,11.724138,17.601451,56.230769,56.230769,0.000002,5.246438,44.565480,114.031085,12196,586432,3600.000000,0,0,0,GUROBI,1
4,None,16,11.724138,11.724138,11.724138,20.370815,56.500000,56.500000,0.000002,2.360814,42.574148,66.992980,7698,328744,3600.000000,0,0,0,GUROBI,1
5,None,16,11.724138,11.724138,11.724138,37.500000,55.750000,55.750000,0.000003,0.926700,10.038434,33.797683,3038,173657,3600.000000,0,0,0,GUROBI,1
