instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,4,28928379.620260,29421385.257225,28928379.620260,29702861.052340,30356781.570149,30356760.984149,30.314610,30.928292,31.123112,31.131746,9,1999,3600.000000,4,7,10,GUROBI,1,0,0,0
1,Old,4,28950029.470125,29449365.100360,28952717.421126,29725002.519138,30388082.269245,30388061.683264,11.237937,12.024199,12.354748,12.355049,16,2947,3600.000000,4,12,0,GUROBI,1,0,0,0
2,Old,4,28827538.214937,29325766.421896,28827538.214937,29603590.222635,30262030.676140,30262010.073140,18.295890,18.997827,19.210975,19.236622,13,2684,3600.000000,4,4,0,GUROBI,1,0,0,0
3,Old,4,28958025.581298,29465782.029381,28958025.581298,29730279.376946,30403042.189373,30403021.599417,17.776495,18.500560,18.623558,18.636986,14,2382,3600.000000,4,5,0,GUROBI,1,0,0,0
4,Old,4,28748387.978991,29259128.752312,28753184.319069,29518858.640961,30195940.499865,30195919.913865,10.585584,11.321935,11.554878,11.574808,16,2822,3600.000000,4,10,0,GUROBI,1,0,0,0
5,Old,4,28878388.381793,29365885.401977,28878389.176384,29631737.617757,30303303.535653,30303282.949280,18.376268,19.177661,19.499299,19.499719,14,2756,3600.000000,4,4,0,GUROBI,1,0,0,0
6,Old,4,28954920.034108,29446144.622726,28957526.688308,29737948.832004,30382544.922437,30382524.336443,11.051661,12.075788,12.199625,12.234592,17,2371,3600.000000,4,12,0,GUROBI,1,0,0,0
7,Old,4,28924757.537724,29421908.648222,28924757.708924,29699835.442393,30357013.442711,30356992.856720,11.082056,11.971504,12.100306,12.119820,13,2513,3600.000000,4,10,0,GUROBI,1,0,0,0
8,Old,4,29015423.110976,29492989.513061,29015423.110976,29766232.183212,30433393.184933,30433372.561525,16.719498,17.918764,18.040084,18.063052,16,4358,3600.000000,4,6,0,GUROBI,1,0,0,0
9,Old,4,28920355.629201,29427384.699556,28920356.412412,29686532.844815,30359949.904312,30359929.317623,21.042387,21.883631,22.030105,22.030425,11,2320,3600.000000,4,10,0,GUROBI,1,0,0,0
10,Old,4,28885463.552631,29382423.825414,28888979.782753,29659147.721739,30318284.528623,30318263.944377,9.803880,11.317372,11.419377,11.436162,14,4279,3600.000000,4,10,0,GUROBI,1,0,0,0
