instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,4,58.825857,60.828967,60.828967,588.691707,3335.912407,3336.239824,0.330497,2.234511,90.448921,157.638011,57400,495627,3600.000000,4,4,136,GUROBI,1,0,0,0
1,Old,4,59.075857,61.078967,60.215656,529.176845,3336.275154,3336.489811,0.119285,1.982649,95.827175,103.592211,19816,208739,3600.000000,4,4,0,GUROBI,1,0,0,0
2,Old,4,2181.888555,2183.937725,2183.682363,3064.171946,6125.858551,6126.465685,0.138351,1.492362,108.466974,176.121170,71795,551316,3600.000000,4,4,0,GUROBI,1,0,0,0
3,Old,4,-49849.148619,-49847.145509,-49847.971018,-49413.526124,-46613.593658,-46608.934920,0.119816,1.830823,48.536178,96.677815,33604,337844,3600.000000,4,4,0,GUROBI,1,0,0,0
4,Old,4,59.026965,61.030075,60.166763,473.900462,3336.298697,3336.489791,0.112328,1.320755,90.519613,90.519794,16693,151545,3600.000000,4,4,0,GUROBI,1,0,0,0
5,Old,4,58.884081,60.887191,59.954055,548.251559,3335.912485,3336.239824,0.118600,1.852017,87.523329,142.933260,58215,466938,3600.000000,4,3,0,GUROBI,1,0,0,0
6,Old,4,58.825857,60.828967,59.965656,588.691707,3466.352886,3466.352867,0.121088,2.034106,55.166965,58.680631,11926,81449,3600.000000,4,4,0,GUROBI,1,0,0,0
7,Old,4,58.575857,60.578967,59.715656,496.772157,3335.989824,3335.989824,0.111039,1.455207,77.503871,79.915967,12668,126268,3600.000000,4,4,0,GUROBI,1,0,0,0
8,Old,4,58.749443,60.752553,59.927044,495.880701,3335.907827,3336.239824,0.111398,1.298933,144.059076,220.005346,82773,793642,3600.000000,4,4,0,GUROBI,1,0,0,0
9,Old,4,58.575857,60.578967,59.715656,487.792786,3335.820842,3335.989801,0.110339,1.360473,74.091449,100.283390,20191,188174,3600.000000,4,4,0,GUROBI,1,0,0,0
10,Old,4,58.825857,60.828967,59.965656,588.691707,3335.929424,3336.239824,0.120129,2.018061,121.210623,158.140445,59442,493768,3600.000000,4,4,0,GUROBI,1,0,0,0
