instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,16,242.000000,242.000000,242.000000,277.789944,306.000000,314.000000,0.000002,4.700485,3267.212957,3600.004692,83581,15865686,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,16,242.062497,242.062497,242.062497,277.444940,304.500000,314.000000,0.000004,4.227196,3007.874517,3600.005728,69791,14336737,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,16,242.000000,242.000000,242.000000,275.396037,304.500000,315.000000,0.000004,3.948853,1724.302187,3600.004644,70050,13350196,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,16,241.607201,241.607201,241.607201,278.537646,308.000000,313.500000,0.000003,4.663365,2614.743478,3600.004814,91508,17083369,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,16,242.007752,242.007752,242.007752,275.540374,308.000000,314.500000,0.000003,3.809873,3473.759856,3600.004554,85899,12692195,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,16,242.000000,242.000000,242.000000,277.789944,305.500210,314.000000,0.000003,4.725790,2415.863584,3600.004561,83143,17330325,3600.000000,0,0,0,GUROBI,1,0,0,0
6,None,16,242.000000,242.000000,242.000000,277.258787,304.000000,314.000000,0.000004,4.054923,2828.085074,3600.004436,80279,15578264,3600.000000,0,0,0,GUROBI,1,0,0,0
7,None,16,242.000000,242.000000,242.000000,277.599418,306.500000,314.500000,0.000004,4.365573,1079.214089,3600.004276,86417,16032684,3600.000000,0,0,0,GUROBI,1,0,0,0
8,None,16,242.004058,242.004058,242.004058,277.107942,307.500000,314.000000,0.000003,3.628972,1801.419148,3600.006095,98412,16807342,3600.000000,0,0,0,GUROBI,1,0,0,0
9,None,16,241.555446,241.555446,241.555446,277.196473,306.000000,314.000000,0.000003,4.111846,1332.153729,3600.005952,90551,17052915,3600.000000,0,0,0,GUROBI,1,0,0,0
10,None,16,241.750000,241.750000,241.750000,274.919083,305.000000,314.000000,0.000003,3.311299,3455.390255,3600.005602,87128,16604154,3600.000000,0,0,0,GUROBI,1,0,0,0
