instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,64,-20.021390,-20.021390,-20.021390,-16.980431,-16.000000,-16.000000,0.000038,0.209614,0.218810,0.219158,1,3385,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,64,-20.029203,-20.029203,-20.029203,-18.007812,-16.007812,-16.007812,0.000003,0.093416,0.296548,0.492209,453,4446,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,64,-20.021390,-20.021390,-20.021390,-18.000000,-16.000000,-16.000000,0.000003,0.089686,0.222742,0.546923,498,4859,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,64,-20.021390,-20.021390,-20.021390,-17.000000,-16.000000,-16.000000,0.000003,0.162956,0.232351,0.260589,102,2952,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,64,-20.021390,-20.021390,-20.021390,-18.000000,-16.000000,-16.000000,0.000003,0.128252,0.321729,0.831362,523,8108,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,64,-20.021390,-20.021390,-20.021390,-17.007812,-16.007812,-16.007812,0.000003,0.170389,0.411416,0.425143,259,4095,3600.000000,0,0,0,GUROBI,1,0,0,0
