instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,16,3.000000,3.000000,3.000000,3.000000,4.000000,4.000000,0.000004,4.501617,5.088123,8.011854,100,40373,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,16,2.984375,2.984375,2.984375,2.984375,3.984375,3.984375,0.000003,5.238276,5.968464,34.670781,674,119876,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,16,2.984375,2.984375,2.984375,2.984375,3.984375,3.984375,0.000004,3.928569,4.568960,34.481844,719,138024,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,16,2.984375,2.984375,2.984375,2.984375,3.984375,3.984375,0.000003,5.088198,5.464585,37.409006,1263,204285,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,16,3.000000,3.000000,3.000000,3.000000,4.000000,4.000000,0.000003,3.240354,3.694816,18.181079,586,123304,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,16,2.984375,2.984375,2.984375,2.984375,3.984375,3.984375,0.000003,2.990772,3.617779,16.667195,724,103547,3600.000000,0,0,0,GUROBI,1,0,0,0
6,None,16,3.000000,3.000000,3.000000,3.000000,4.000000,4.000000,0.000003,2.810988,3.563213,29.418441,617,118149,3600.000000,0,0,0,GUROBI,1,0,0,0
7,None,16,2.984375,2.984375,2.984375,2.984375,3.984375,3.984375,0.000004,5.486185,6.159735,27.871817,563,102944,3600.000000,0,0,0,GUROBI,1,0,0,0
8,None,16,2.984375,2.984375,2.984375,2.984375,3.984375,3.984375,0.000002,6.036504,6.258426,34.350058,1084,164657,3600.000000,0,0,0,GUROBI,1,0,0,0
9,None,16,2.984375,2.984375,2.984375,2.984375,3.984375,3.984375,0.000002,3.382783,3.632510,23.169436,557,90970,3600.000000,0,0,0,GUROBI,1,0,0,0
10,None,16,2.984375,2.984375,2.984375,2.984375,3.984375,3.984375,0.000002,4.923663,6.125298,32.435310,652,131632,3600.000000,0,0,0,GUROBI,1,0,0,0
