instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,4,6519541.944917,6519541.944917,6519541.944917,11486166.665992,11490666.666274,11490666.666274,0.000002,0.709497,5.127742,28.039943,10216,238360,3600.000000,0,0,0,GUROBI,1
1,None,4,3607988.652134,3607988.652134,3607988.652134,10435329.387112,10439788.332943,10440298.333302,0.000003,0.795381,65.095334,65.097387,14190,549156,3600.000000,0,0,0,GUROBI,1
2,None,4,2713250.666805,2713250.666805,2713250.666805,10491085.520459,10495480.785947,10495508.332959,0.000001,0.787114,137.355622,137.355782,13534,953002,3600.000000,0,0,0,GUROBI,1
3,None,4,4624799.805879,4624799.805879,4624799.805879,10750411.357634,10754886.666318,10755780.666306,0.000002,0.770861,69.389314,69.390195,15815,595968,3600.000000,0,0,0,GUROBI,1
4,None,4,1869594.132911,1869594.132911,1869594.132911,10086007.085632,10097860.427936,10098480.168141,0.000003,0.620763,368.779121,368.785226,41164,2148309,3600.000000,0,0,0,GUROBI,1
