instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,4,10552.352941,11011.176471,11011.176471,13134.418608,13384.408982,13385.000000,0.147586,0.436949,0.605980,0.617966,114,2371,3600.000000,4,2,16,GUROBI,1,0,0,0
2,Old,4,-1832995.235294,-1832921.058824,-1832921.058824,-1832144.755953,-1832123.075521,-1832103.333333,0.123101,0.285095,0.300478,0.300568,8,363,3600.000000,4,2,0,GUROBI,1,0,0,0
3,Old,4,-7469421.104364,-7469188.633776,-7469188.633776,-7468822.314729,-7468807.369822,-7468800.000000,0.124475,0.249115,0.264634,0.269768,11,354,3600.000000,4,2,0,GUROBI,1,0,0,0
4,Old,4,-610182.745098,-609953.333333,-609953.333333,-608956.989619,-608914.000000,-608914.000000,0.116062,0.332164,0.337398,0.345119,5,407,3600.000000,4,1,0,GUROBI,1,0,0,0
5,Old,4,-3786840.627451,-3786613.509804,-3786613.509804,-3785721.509051,-3785701.000000,-3785689.000000,0.133316,0.252123,0.255578,0.255667,6,321,3600.000000,4,3,0,GUROBI,1,0,0,0
6,Old,4,-5066092.994307,-5065865.111954,-5065865.111954,-5064811.031540,-5064753.322765,-5064687.000000,0.121268,0.288381,0.308303,0.309092,11,432,3600.000000,4,1,0,GUROBI,1,0,0,0
7,Old,4,-1926727.490196,-1926498.078431,-1926498.078431,-1925335.221976,-1925313.000000,-1925313.000000,0.114005,0.371022,0.384078,0.385066,10,464,3600.000000,4,1,0,GUROBI,1,0,0,0
8,Old,4,10501.137255,10959.196078,10959.196078,12708.297600,12922.000000,12923.000000,0.100570,0.459538,1.687541,1.687647,283,6397,3600.000000,4,4,0,GUROBI,1,0,0,0
9,Old,4,-3118451.725490,-3118221.549020,-3118221.549020,-3117226.341087,-3117193.425597,-3117183.000000,0.160800,0.498069,0.521280,0.522169,9,534,3600.000000,4,8,0,GUROBI,1,0,0,0
10,Old,4,-8323911.030993,-8323839.913346,-8323839.913346,-8323400.065606,-8323359.816195,-8323327.000000,0.119231,0.263772,0.295751,0.295841,16,413,3600.000000,4,2,0,GUROBI,1,0,0,0
