instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,64,-632.858549,-632.858549,-632.858549,12.577699,59.884856,59.885000,0.000002,0.524642,65.054367,65.593551,11355,164233,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,64,-632.624246,-632.624246,-632.624246,10.163894,55.690000,55.695000,0.000003,0.582648,36.715629,154.094246,40715,850886,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,64,-1106.854834,-1106.854834,-1106.854834,-487.360934,-441.115000,-441.115000,0.000002,0.514860,61.803151,61.804199,10308,154706,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,64,-633.850842,-633.850842,-633.850842,12.577699,59.879050,59.885000,0.000003,0.527934,77.136629,77.136808,17757,287838,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,64,-630.700258,-630.700258,-630.700258,21.621032,62.685000,62.685000,0.000003,0.533988,60.741244,60.741415,10289,175318,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,64,-639.858549,-639.858549,-639.858549,5.658769,52.880000,52.885000,0.000002,0.531736,38.944693,84.844080,23541,418522,3600.000000,0,0,0,GUROBI,1,0,0,0
6,None,64,-633.837637,-633.837637,-633.837637,12.577699,59.885000,59.885000,0.000003,0.513287,86.074395,86.074575,10495,173450,3600.000000,0,0,0,GUROBI,1,0,0,0
7,None,64,-607.889766,-607.889766,-607.889766,12.777472,64.885000,64.885000,0.000003,0.462744,90.260867,90.261047,10539,220814,3600.000000,0,0,0,GUROBI,1,0,0,0
8,None,64,-635.073128,-635.073128,-635.073128,10.445526,56.945000,56.945000,0.000003,0.527539,89.703413,89.703650,10587,168715,3600.000000,0,0,0,GUROBI,1,0,0,0
9,None,64,-654.031819,-654.031819,-654.031819,10.283515,58.219241,58.225000,0.000003,0.495575,338.253882,338.254408,100060,1667938,3600.000000,0,0,0,GUROBI,1,0,0,0
