instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,16,0.000000,0.000000,0.000000,0.000000,1330.000000,1330.000000,0.000003,1.752121,20.704523,26.194527,3637,69921,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,16,-0.089821,-0.089821,-0.089821,-0.062440,1330.000000,1330.000000,0.000003,0.890085,19.302102,29.547836,4776,103269,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,16,0.000000,0.000000,0.000000,0.000000,1330.000000,1330.000000,0.000004,0.985869,65.846037,66.004012,8601,162624,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,16,-16.937500,-16.937500,-16.937500,-4.078966,1314.562500,1314.562500,0.000003,12.516076,27.982067,35.592270,4035,72433,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,16,-0.125000,-0.125000,-0.125000,-0.125000,1329.937500,1329.937500,0.000003,1.312069,21.472142,32.939382,5805,89771,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,16,0.000000,0.000000,0.000000,0.000000,1330.000000,1330.062500,0.000003,1.314304,25.295498,38.177683,4632,77027,3600.000000,0,0,0,GUROBI,1,0,0,0
6,None,16,3.589846,3.589846,3.589846,29.603390,1349.187500,1349.312500,0.000003,6.515441,34.947862,35.314834,5406,82109,3600.000000,0,0,0,GUROBI,1,0,0,0
7,None,16,0.000000,0.000000,0.000000,0.000000,1330.062500,1330.062500,0.000003,1.006402,12.766356,14.469412,2398,52618,3600.000000,0,0,0,GUROBI,1,0,0,0
8,None,16,-0.062500,-0.062500,-0.062500,-0.062500,1330.000000,1330.000000,0.000003,1.090168,20.869830,20.870059,3585,66228,3600.000000,0,0,0,GUROBI,1,0,0,0
9,None,16,-20.625000,-20.625000,-20.625000,-3.256089,1323.625000,1323.625000,0.000004,13.576214,36.504668,36.504900,4396,91108,3600.000000,0,0,0,GUROBI,1,0,0,0
10,None,16,-0.024807,-0.024807,-0.024807,4.357034,1330.062500,1330.062500,0.000003,6.300739,27.323321,52.968895,5393,113719,3600.000000,0,0,0,GUROBI,1,0,0,0
