instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,-17360.166667,-17115.166667,-17336.393939,-17042.780000,-17041.000000,-17041.000000,1.189573,1.769683,1.772781,1.774807,1,1971,3600.000000,4,6,175,GUROBI,1
1,Farkas,4,-17353.000000,-17109.500000,-17329.227273,-17033.638889,-17033.000000,-17033.000000,0.051850,0.678805,0.682326,0.684056,1,1848,3600.000000,4,6,0,GUROBI,1
2,Farkas,4,-17356.500000,-17111.500000,-17332.727273,-17037.914980,-17036.000000,-17036.000000,0.054939,0.563876,0.567056,0.568983,1,2066,3600.000000,4,6,0,GUROBI,1
3,Farkas,4,-17364.500000,-17118.500000,-17340.727273,-17047.000000,-17045.000000,-17045.000000,0.051547,0.548608,0.552736,0.554703,1,1882,3600.000000,4,6,0,GUROBI,1
4,Farkas,4,-17348.333333,-17104.333333,-17324.560606,-17041.163265,-17032.000000,-17032.000000,0.049721,0.620112,0.626567,0.628488,1,1980,3600.000000,4,6,0,GUROBI,1
5,Farkas,4,-17358.666667,-17110.666667,-17335.242424,-17048.220000,-17037.000000,-17037.000000,0.052201,0.565948,0.570692,0.572541,1,1949,3600.000000,4,6,0,GUROBI,1
6,Farkas,4,-17360.666667,-17115.166667,-17336.893939,-17060.857143,-17044.000000,-17044.000000,0.054137,0.497021,0.500748,0.502480,1,1907,3600.000000,4,6,0,GUROBI,1
7,Farkas,4,-17356.666667,-17111.166667,-17332.893939,-17045.614206,-17040.000000,-17040.000000,0.049862,0.673058,0.680418,0.680646,1,1935,3600.000000,4,6,0,GUROBI,1
8,Farkas,4,-17355.166667,-17108.083333,-17331.393939,-17039.511628,-17039.000000,-17039.000000,0.052459,0.534220,0.537743,0.539459,1,1953,3600.000000,4,6,0,GUROBI,1
9,Farkas,4,-17359.500000,-17113.500000,-17335.727273,-17041.969624,-17041.000000,-17041.000000,0.051688,0.597192,0.600240,0.601969,1,2047,3600.000000,4,6,0,GUROBI,1
10,Farkas,4,-17353.000000,-17110.000000,-17329.227273,-17045.000000,-17038.000000,-17038.000000,0.051722,0.535926,0.539661,0.541587,1,1850,3600.000000,4,6,0,GUROBI,1
