instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,16,-53164876.512155,-53164876.512155,-53164876.512155,-50542068.470158,-44693871.372955,-44565819.188309,0.000002,4.184620,3600.005115,3600.005616,164943,5730780,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,16,-53249042.624391,-53249042.624391,-53249042.624391,-49939803.257123,-44862947.103760,-44615684.616159,0.000003,3.734116,3444.644020,3600.010510,113001,6173876,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,16,-53202890.065603,-53202890.065603,-53202890.065603,-50565521.332226,-44994676.973140,-44587186.688338,0.000003,3.687257,3600.010542,3600.022816,151207,6804548,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,16,-53230651.683141,-53230651.683141,-53230651.683141,-50880274.657406,-44599293.703246,-44594928.316714,0.000003,3.364327,2894.658734,3287.286573,154798,5442852,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,16,-53241021.655035,-53241021.655035,-53241021.655035,-50416833.306731,-44860219.565185,-44616284.679037,0.000003,4.314773,3600.005350,3600.010972,110332,6709767,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,16,-53260735.075718,-53260735.075718,-53260735.075718,-50836888.297346,-45086229.377907,-44644723.587608,0.000003,3.919307,2364.332366,3600.005714,141768,7344871,3600.000000,0,0,0,GUROBI,1,0,0,0
6,None,16,-53230505.703139,-53230505.703139,-53230505.703139,-51038585.219755,-45672703.695654,-44614000.195127,0.000003,2.923029,3600.004862,3600.013692,93509,5698649,3600.000000,0,0,0,GUROBI,1,0,0,0
7,None,16,-53246743.352243,-53246743.352243,-53246743.352243,-50424251.965362,-45076507.580738,-44630447.235769,0.000003,5.184915,3600.004934,3600.011190,110341,6286940,3600.000000,0,0,0,GUROBI,1,0,0,0
8,None,16,-53240224.357581,-53240224.357581,-53240224.357581,-50737586.325601,-45071597.140557,-44616794.344411,0.000002,4.320544,3600.013546,3600.023456,107081,5665003,3600.000000,0,0,0,GUROBI,1,0,0,0
9,None,16,-53295419.927655,-53295419.927655,-53295419.927655,-50518818.475673,-44999523.654381,-44639370.890250,0.000003,3.726624,3600.007208,3600.013641,102957,6551922,3600.000000,0,0,0,GUROBI,1,0,0,0
