instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,64,0.000000,0.000000,0.000000,7.000000,34.000000,34.000000,0.000001,2.360858,11.475862,204.092386,23093,828733,3600.000000,0,0,0,GUROBI,1
1,None,64,-1.312500,-1.312500,-1.312500,7.812500,32.812500,32.812500,0.000002,2.279845,439.519747,439.519945,25987,1290463,3600.000000,0,0,0,GUROBI,1
2,None,64,0.000000,0.000000,0.000000,9.259259,34.000000,34.000000,0.000001,2.532422,3.192627,418.892934,28608,1109892,3600.000000,0,0,0,GUROBI,1
3,None,64,-1.125000,-1.125000,-1.125000,9.125000,33.000000,33.000000,0.000002,2.910724,40.832580,366.247535,24035,1082417,3600.000000,0,0,0,GUROBI,1
4,None,64,-1.062500,-1.062500,-1.062500,7.875813,33.750000,33.750000,0.000001,1.901385,34.873269,318.455754,26921,1124144,3600.000000,0,0,0,GUROBI,1
5,None,64,-0.062500,-0.062500,-0.062500,7.010417,33.937500,33.937500,0.000002,2.105544,20.007861,321.493293,28132,1191683,3600.000000,0,0,0,GUROBI,1
6,None,64,-1.250000,-1.250000,-1.250000,5.779789,32.750000,32.750000,0.000002,2.023402,730.488139,730.488424,99708,3787076,3600.000000,0,0,0,GUROBI,1
7,None,64,-0.372549,-0.372549,-0.372549,9.807068,33.625000,33.625000,0.000002,2.436040,75.225412,362.621597,24900,1166380,3600.000000,0,0,0,GUROBI,1
8,None,64,-0.062500,-0.062500,-0.062500,10.000000,33.937500,33.937500,0.000001,2.828177,19.207030,301.521132,27677,1239532,3600.000000,0,0,0,GUROBI,1
9,None,64,0.125000,0.125000,0.125000,9.250000,34.187500,34.187500,0.000002,1.859093,19.523227,448.675216,49446,1980893,3600.000000,0,0,0,GUROBI,1
10,None,64,-0.122549,-0.122549,-0.122549,10.140625,33.875000,33.875000,0.000002,2.654243,22.297955,282.758986,31363,1122363,3600.000000,0,0,0,GUROBI,1
