instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,16,7579621.830870,7579750.006113,7579703.807471,7580096.290984,7580473.470724,7581181.833869,4.458446,5.096627,22.856598,24.282015,5194,73494,3600.000000,16,6,64,GUROBI,1,4,0,0
1,Farkas,16,7578968.251426,7579099.111466,7579050.261875,7579599.180335,7580197.250615,7580577.407090,1.027901,1.632435,51.331883,51.333524,11785,122990,3600.000000,16,6,0,GUROBI,1,4,0,0
2,Farkas,16,7579478.108503,7579593.144178,7579559.185160,7579950.344543,7580160.026098,7580908.297153,1.116828,1.763748,19.589830,19.592546,4794,55977,3600.000000,16,6,0,GUROBI,1,4,0,0
3,Farkas,16,7579327.338154,7579442.668532,7579408.301434,7579839.771102,7580282.586692,7580829.758040,1.216293,1.834956,63.339896,63.342602,12148,153527,3600.000000,16,6,0,GUROBI,1,4,0,0
4,Farkas,16,7579526.776157,7579645.068102,7579609.517619,7580015.180445,7580504.352622,7581019.028425,1.065990,1.684690,15.707658,15.709965,4121,36746,3600.000000,16,6,0,GUROBI,1,4,0,0
5,Farkas,16,7579190.426958,7579320.570916,7579273.268192,7579780.295052,7579864.444788,7580575.171435,1.606855,2.270665,10.933463,10.935612,2354,24554,3600.000000,16,6,0,GUROBI,1,4,0,0
6,Farkas,16,7579352.295379,7579468.969455,7579431.584832,7579914.972433,7580224.730055,7580787.259605,1.067364,1.795056,13.364653,13.367605,2789,35581,3600.000000,16,6,0,GUROBI,1,4,0,0
7,Farkas,16,7579549.155270,7579669.402086,7579630.678548,7580013.721893,7580213.503031,7580870.227294,1.266567,1.909636,16.157158,17.332380,3562,44907,3600.000000,16,6,0,GUROBI,1,4,0,0
8,Farkas,16,7579412.371779,7579540.692649,7579494.356603,7579909.514151,7580361.993007,7581040.886258,1.288209,1.900663,52.282638,52.284519,14210,155866,3600.000000,16,6,0,GUROBI,1,4,0,0
9,Farkas,16,7579467.466973,7579596.618635,7579548.745819,7579928.190538,7580272.499016,7580783.395475,1.328981,1.941510,16.597908,16.682079,4443,46260,3600.000000,16,6,0,GUROBI,1,4,0,0
10,Farkas,16,7579464.302945,7579585.383977,7579542.731696,7580084.609043,7580629.489542,7581233.036804,1.176824,1.864254,21.246356,21.251503,6478,61698,3600.000000,16,6,0,GUROBI,1,4,0,0
