instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,16,-632.858549,-625.226551,-628.647541,12.686132,59.885000,59.885000,3.493699,3.992163,89.814635,89.815919,10431,203629,3600.000000,18,6,83,GUROBI,1,7,0,0
1,Old,16,-632.624246,-625.466127,-631.254182,10.163894,55.693124,55.695000,1.983635,2.569187,95.753266,95.753461,23408,528757,3600.000000,18,3,0,GUROBI,1,7,0,0
2,Old,16,-1106.854834,-1098.476053,-1101.707730,-487.284489,-441.158439,-441.115000,1.960793,2.444597,53.216792,53.216978,6132,121250,3600.000000,18,3,0,GUROBI,1,7,0,0
3,Old,16,-633.850842,-626.218843,-629.634994,12.419183,59.885000,59.885000,2.201327,2.661590,81.484380,81.484569,10410,165284,3600.000000,18,3,0,GUROBI,1,7,0,0
4,Old,16,-630.700258,-622.761474,-626.486517,22.551028,62.678864,62.685000,2.041749,2.548309,70.901032,70.901217,14425,297226,3600.000000,18,8,0,GUROBI,1,7,0,0
5,Old,16,-639.858549,-632.226551,-635.654265,5.658769,52.880578,52.885000,1.852432,2.353372,113.652973,113.653160,24219,550106,3600.000000,18,3,0,GUROBI,1,7,0,0
6,Old,16,-633.837637,-626.205638,-629.622199,12.645742,59.885000,59.885000,2.057078,2.552212,63.632617,63.632806,10328,157182,3600.000000,18,8,0,GUROBI,1,7,0,0
7,Old,16,-607.889766,-599.025256,-602.082742,12.939023,64.885000,64.885000,2.124852,2.605864,78.715162,78.715362,10309,187239,3600.000000,18,5,0,GUROBI,1,7,0,0
8,Old,16,-635.073128,-628.439916,-631.087019,10.704460,56.939789,56.945000,2.189781,2.704711,60.981501,60.981687,14206,250252,3600.000000,18,4,0,GUROBI,1,7,0,0
9,Old,16,-654.031819,-645.294065,-653.942886,11.415208,58.219442,58.225000,1.881849,2.429769,91.134330,282.084725,77145,1371464,3600.000000,18,3,0,GUROBI,1,7,0,0
