instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,4,4592.504859,4598.873907,4598.873907,19745.434983,23707.472756,24544.250000,3.901610,11.286683,3004.360964,3603.903431,29657,6817981,3600.000000,4,2,247,GUROBI,1,0,0,0
1,Old,4,-547542.630260,-547540.559427,-547540.559427,-530224.621809,-527075.820310,-527027.790267,4.543418,8.961886,47.380603,77.642011,1583,133211,3600.000000,4,63,0,GUROBI,1,0,0,0
2,Old,4,-313503.712020,-313497.276390,-313497.320962,-296945.892988,-294440.509468,-294428.060333,8.942689,14.600104,65.181357,65.181665,684,76262,3600.000000,4,191,0,GUROBI,1,0,0,0
3,Old,4,-217146.417366,-217142.855386,-217142.877271,-203064.723304,-200053.841359,-200038.993451,6.513011,12.280021,112.865911,113.880615,1724,199080,3600.000000,4,76,0,GUROBI,1,0,0,0
4,Old,4,-136250.069415,-136245.725749,-136245.725749,-120660.815813,-117367.835126,-117356.911467,3.762016,9.740119,455.424144,460.523028,11721,937108,3600.000000,4,50,0,GUROBI,1,0,0,0
5,Old,4,-405660.828439,-405657.803508,-405657.803508,-388689.216370,-385246.973728,-385209.557200,7.926935,13.144112,115.350114,116.056609,1789,192894,3600.000000,4,98,0,GUROBI,1,0,0,0
6,Old,4,-255706.974053,-255701.640720,-255701.640720,-241493.272391,-238443.154595,-238419.535133,3.901223,11.270740,95.077093,95.077383,1119,146693,3600.000000,4,12,0,GUROBI,1,0,0,0
7,Old,4,-204509.444898,-204506.519898,-204506.519898,-189825.115842,-186514.123092,-186496.242800,3.555888,10.450825,305.549375,306.999987,5249,653173,3600.000000,4,13,0,GUROBI,1,0,0,0
8,Old,4,-120311.288471,-120304.324886,-120304.324886,-105900.964846,-102922.462115,-102912.268733,2.793727,10.632855,252.357531,253.629866,2984,435547,3600.000000,4,2,0,GUROBI,1,0,0,0
9,Old,4,-169529.256308,-169523.866769,-169523.866769,-153866.642057,-150671.279729,-150656.751238,6.792116,11.816347,261.467018,299.716978,4731,618267,3600.000000,4,197,0,GUROBI,1,0,0,0
10,Old,4,-176576.977355,-176573.863355,-176573.863355,-161731.388737,-158793.079346,-158778.167467,4.820545,10.485223,254.015895,255.259606,4160,562345,3600.000000,4,35,0,GUROBI,1,0,0,0
