instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,4,-18525.765543,-18525.765543,-18525.765543,-17859.687984,-17380.000000,-17380.000000,0.000003,10.534316,83.543776,107.403661,1357,237874,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,4,-18488.289908,-18488.289908,-18488.289908,-17805.281120,-17004.000000,-17003.000000,0.000004,10.107438,1245.577341,2264.072250,37266,6316559,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,4,-18528.695431,-18528.695431,-18528.695431,-17840.044305,-16887.000000,-16886.000000,0.000003,16.205611,1164.863084,1382.476446,15706,2738078,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,4,-18527.502920,-18527.502920,-18527.502920,-17845.462680,-17381.000000,-17380.000000,0.000003,10.765214,104.711101,107.648836,1704,261044,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,4,-18531.286500,-18531.286500,-18531.286500,-17831.785422,-17178.000000,-17178.000000,0.000004,10.819818,110.379961,114.589750,1233,226953,3600.000000,0,0,0,GUROBI,1,0,0,0
