instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,64,20650.898154,20657.215104,20653.133222,20772.000000,20772.000000,20772.000000,2.748000,2.772431,2.748000,2.790458,1,418,3600.000000,65,14,36,GUROBI,1
1,New,64,20625.007413,20634.891453,20625.056862,20743.030652,20749.000000,20749.000000,1.256642,1.304798,1.256642,1.306121,1,448,3600.000000,64,5,37,GUROBI,1
2,New,64,20675.137652,20680.047523,20677.164005,20799.000000,20799.000000,20799.000000,5.784599,5.810281,5.784599,5.830293,1,387,3600.000000,118,36,36,GUROBI,1
3,New,64,20609.467950,20618.594225,20609.565781,20731.000000,20731.000000,20731.000000,1.353900,1.379018,1.353900,1.396768,1,400,3600.000000,87,7,36,GUROBI,1
4,New,64,20665.131127,20674.058351,20665.515383,20778.016048,20788.000000,20788.000000,1.105906,1.149909,1.105906,1.153000,1,429,3600.000000,84,7,36,GUROBI,1
5,New,64,20664.874751,20674.829753,20665.031684,20789.000000,20789.000000,20789.000000,1.189221,1.215785,1.189221,1.232384,1,394,3600.000000,82,1,36,GUROBI,1
6,New,64,20678.583880,20689.825722,20685.442411,20801.000000,20801.000000,20801.000000,1.553608,1.579713,1.553608,1.599272,1,380,3600.000000,89,4,38,GUROBI,1
8,New,64,20588.409134,20596.997802,20588.758367,20712.000000,20712.000000,20712.000000,3.424407,3.445129,3.424407,3.464615,1,429,3600.000000,66,1,36,GUROBI,1
9,New,64,20593.435940,20601.282788,20593.718668,20706.423437,20716.000000,20716.000000,1.025633,1.072674,1.025633,1.075067,1,485,3600.000000,82,2,35,GUROBI,1
10,New,64,20686.128790,20694.984888,20686.451863,20801.100249,20808.000000,20808.000000,1.283654,1.330713,1.283654,1.332553,1,483,3600.000000,100,3,36,GUROBI,1
