instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,0.000000,0.000000,0.000000,0.000000,1330.000000,1330.000000,0.621664,1.604894,42.713397,54.244278,7314,173747,3600.000000,4,7,250,GUROBI,1
1,Farkas,4,18.109384,22.777802,18.109384,97.163729,1411.250000,1411.250000,0.041267,1.748909,66.952034,68.277202,2448,95754,3600.000000,4,7,0,GUROBI,1
2,Farkas,4,-0.250000,-0.250000,-0.250000,7.753378,1330.000000,1330.000000,0.094159,11.675531,31.164289,31.788681,3056,68611,3600.000000,4,7,0,GUROBI,1
3,Farkas,4,0.051782,0.063512,0.051782,2.747733,1330.250000,1330.250000,0.094657,8.775843,24.350074,32.070855,3567,73944,3600.000000,4,7,0,GUROBI,1
4,Farkas,4,0.000000,0.000000,0.000000,0.000000,1330.250000,1330.250000,0.040460,1.275230,53.780477,55.992400,6903,137023,3600.000000,4,7,0,GUROBI,1
5,Farkas,4,-75.000000,-75.000000,-75.000000,-36.791313,1312.500000,1312.500000,0.047826,14.321721,37.613772,37.613981,3730,74490,3600.000000,4,7,0,GUROBI,1
6,Farkas,4,0.000000,4.132902,0.000000,22.511659,1347.250000,1347.250000,0.103582,6.616060,24.027147,34.189116,4542,87281,3600.000000,4,7,0,GUROBI,1
7,Farkas,4,0.000000,0.000000,0.000000,6.069003,1336.000000,1336.000000,0.075532,10.435475,29.652576,35.621861,4142,76233,3600.000000,4,7,0,GUROBI,1
8,Farkas,4,-51.508065,-51.508065,-51.508065,-22.062605,1313.750000,1313.750000,0.083407,4.113899,25.607188,25.817194,3719,66204,3600.000000,4,7,0,GUROBI,1
9,Farkas,4,-66.869558,-66.869558,-66.869558,-18.314811,1329.750000,1329.750000,0.095817,6.516224,36.509383,36.509581,5355,107727,3600.000000,4,7,0,GUROBI,1
10,Farkas,4,0.000000,0.000000,0.000000,13.921890,1342.250000,1342.250000,0.076154,7.991198,38.271134,38.271357,3915,83066,3600.000000,4,7,0,GUROBI,1
