instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,16,-78.073128,-78.073128,-78.073128,-72.984117,-62.000000,-62.000000,0.000003,8.979852,1196.743251,1196.747970,299389,4634054,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,16,-78.073128,-78.073128,-78.073128,-72.984117,-62.000000,-62.000000,0.000004,8.987907,1278.944390,1279.037772,395869,6010692,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,16,-78.073128,-78.073128,-78.073128,-72.984117,-62.000000,-62.000000,0.000003,8.968378,862.221183,997.554830,311259,4770803,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,16,-78.055471,-78.055471,-78.055471,-72.978506,-62.000000,-62.000000,0.000003,8.142142,1180.372447,1180.425393,343502,5677413,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,16,-78.053020,-78.053020,-78.053020,-73.002857,-61.937500,-61.937500,0.000003,8.184061,1436.582994,1436.705575,470460,6857645,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,16,-78.073128,-78.073128,-78.073128,-73.413357,-62.000000,-62.000000,0.000003,7.129320,1158.160241,1158.203867,344920,5479853,3600.000000,0,0,0,GUROBI,1,0,0,0
6,None,16,-78.073128,-78.073128,-78.073128,-73.123272,-62.000000,-62.000000,0.000002,7.333686,1110.009674,1110.074116,325670,4946166,3600.000000,0,0,0,GUROBI,1,0,0,0
7,None,16,-78.073128,-78.073128,-78.073128,-73.302663,-62.000000,-62.000000,0.000004,7.892256,1344.387906,1344.501805,441085,6468877,3600.000000,0,0,0,GUROBI,1,0,0,0
8,None,16,-78.060325,-78.060325,-78.060325,-73.915967,-61.937500,-61.937500,0.000004,4.561579,1267.520773,1267.577607,370408,5682311,3600.000000,0,0,0,GUROBI,1,0,0,0
9,None,16,-78.053638,-78.053638,-78.053638,-73.623952,-62.000000,-62.000000,0.000003,5.849467,1188.775593,1188.822074,323705,5311628,3600.000000,0,0,0,GUROBI,1,0,0,0
10,None,16,-78.010628,-78.010628,-78.010628,-72.925378,-62.000000,-62.000000,0.000004,7.110745,1216.868506,1216.928904,357108,4886478,3600.000000,0,0,0,GUROBI,1,0,0,0
