instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,16,87.555556,87.555556,87.555556,308.000000,905.000000,905.000000,0.000002,3.957733,7.397828,31.711341,871,129362,3600.000000,0,0,0,GUROBI,1
1,None,16,81.305556,81.305556,81.305556,301.750000,898.750000,898.750000,0.000002,3.830072,20.254353,95.864878,2123,458778,3600.000000,0,0,0,GUROBI,1
2,None,16,81.305556,81.305556,81.305556,301.750000,898.750000,898.750000,0.000003,2.886915,46.327917,64.015719,3023,249793,3600.000000,0,0,0,GUROBI,1
3,None,16,87.555556,87.555556,87.555556,308.000000,905.000000,905.000000,0.000002,4.159936,29.722292,43.401499,2105,181537,3600.000000,0,0,0,GUROBI,1
4,None,16,87.555556,87.555556,87.555556,306.000000,905.000000,905.000000,0.000002,3.440233,25.449990,31.905247,1312,115239,3600.000000,0,0,0,GUROBI,1
5,None,16,87.555556,87.555556,87.555556,305.500000,888.000000,888.031250,0.000003,2.710015,43.967330,57.322177,3504,351230,3600.000000,0,0,0,GUROBI,1
6,None,16,81.305556,81.305556,81.305556,301.750000,898.750000,898.750000,0.000002,3.031872,21.524930,34.195167,922,162229,3600.000000,0,0,0,GUROBI,1
7,None,16,87.555556,87.555556,87.555556,308.000000,905.000000,905.000000,0.000002,4.426375,20.191245,40.368931,942,167404,3600.000000,0,0,0,GUROBI,1
8,None,16,87.555556,87.555556,87.555556,308.000000,905.000000,905.000000,0.000002,2.081562,6.250568,51.237056,2239,325756,3600.000000,0,0,0,GUROBI,1
9,None,16,81.305556,81.305556,81.305556,301.750000,898.750000,898.750000,0.000003,2.844782,46.821118,55.729762,1013,225097,3600.000000,0,0,0,GUROBI,1
10,None,16,-45.777778,-45.777778,-45.777778,169.954407,888.531250,888.562500,0.000002,1.904310,20.792274,58.158651,8067,301322,3600.000000,0,0,0,GUROBI,1
