instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,16,347.224531,347.224531,347.224531,349.042760,399.373918,399.373918,0.000002,3.618042,4.344264,4.413634,126,2702,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,16,347.224531,347.224531,347.224531,355.186161,399.373918,399.373918,0.000002,2.763108,4.448018,4.624881,318,6839,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,16,347.224531,347.224531,347.224531,349.042760,399.373918,399.373918,0.000003,3.576410,4.340168,4.383571,117,2644,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,16,347.240156,347.240156,347.240156,355.762707,399.389543,399.389543,0.000002,3.281511,4.100466,4.390263,177,4133,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,16,347.224531,347.224531,347.224531,349.042760,399.373918,399.373918,0.000003,3.581410,4.330028,4.400450,126,2702,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,16,347.224531,347.224531,347.224531,349.042760,399.373918,399.373918,0.000003,3.608596,4.770628,4.891251,171,4163,3600.000000,0,0,0,GUROBI,1,0,0,0
6,None,16,347.224531,347.224531,347.224531,349.042760,399.373918,399.373918,0.000003,3.565286,4.289480,4.356901,126,2702,3600.000000,0,0,0,GUROBI,1,0,0,0
7,None,16,346.490091,346.490091,346.490091,348.940361,399.340830,399.358293,0.000002,2.663913,3.516124,3.839121,174,3606,3600.000000,0,0,0,GUROBI,1,0,0,0
8,None,16,347.224531,347.224531,347.224531,349.042760,399.373918,399.373918,0.000003,3.691817,4.784290,5.162441,232,4875,3600.000000,0,0,0,GUROBI,1,0,0,0
9,None,16,347.224531,347.224531,347.224531,349.042760,399.373918,399.373918,0.000002,3.560454,4.288043,4.357084,126,2702,3600.000000,0,0,0,GUROBI,1,0,0,0
