instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,64,183.362555,186.288448,185.803658,191.597322,209.000000,212.000000,164.662123,165.424184,180.116434,3764.663387,866702,18710035,3600.000000,146,114,114,GUROBI,1
