instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,16,0.000000,0.000000,0.000000,0.000000,4.792456,4.792500,0.000030,0.217208,172.546828,869.312757,873301,11370966,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.013312,0.000002,0.013312,0,0,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.018587,0.000003,0.018587,0,0,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.015298,0.000002,0.015298,0,0,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.014173,0.000002,0.014173,0,0,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.012200,0.000001,0.012200,0,0,3600.000000,0,0,0,GUROBI,1,0,0,0
6,None,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.012748,0.000002,0.012748,0,0,3600.000000,0,0,0,GUROBI,1,0,0,0
7,None,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.013266,0.000003,0.013266,0,0,3600.000000,0,0,0,GUROBI,1,0,0,0
8,None,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.017021,0.000002,0.017021,0,0,3600.000000,0,0,0,GUROBI,1,0,0,0
9,None,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.011307,0.000003,0.011307,0,0,3600.000000,0,0,0,GUROBI,1,0,0,0
10,None,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.014433,0.000002,0.014433,0,0,3600.000000,0,0,0,GUROBI,1,0,0,0
