instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,16,348385.346551,365548.826222,348978.730806,1332948.388257,1464450.579650,1480195.000000,8.302631,24.507470,2217.672521,3608.305356,20637,2633204,3600.000000,20,3,527,GUROBI,1
1,New,16,308267.868708,317485.246972,309147.903345,1281995.048592,1447227.119231,1453841.000000,6.746552,21.025316,3027.254636,3606.750091,15463,1715850,3600.000000,17,6,505,GUROBI,1
2,New,16,345620.186165,361116.707934,346727.627979,1287906.133769,1468691.631529,1479043.000000,7.791254,21.507748,1641.004969,3607.795015,15571,1911077,3600.000000,19,5,514,GUROBI,1
3,New,16,339650.052920,354037.662275,343587.640970,1303218.982425,1456140.589281,1470228.000000,7.401207,23.030209,1746.355645,3607.409411,15566,1630232,3600.000000,18,5,507,GUROBI,1
4,New,16,345580.282634,359829.735216,345580.282634,1281378.314760,1465181.103093,1474561.000000,7.675770,20.914103,3216.423243,3607.678850,15664,1765759,3600.000000,19,3,513,GUROBI,1
5,New,16,326398.660093,342396.892186,326889.004606,1300451.688050,1451811.551593,1459559.000000,7.594179,22.400552,3152.710995,3607.607032,15370,1768351,3600.000000,19,2,505,GUROBI,1
